mp,dir,offset,length,mpRef,profLft62ft,profRt62ft,alignLeft,alignRight,dc
 520,+1, 2635, 5431,520.49090,    NaN,551.11556,    NaN,    NaN, 0.20374
 520,+1, 2650, 5431,520.49376,    NaN,551.16007,    NaN,    NaN, 0.57575
 520,+1, 2666, 5431,520.49661,    NaN,551.21716,    NaN,    NaN, 0.16670
 520,+1, 2681, 5431,520.49947,    NaN,551.30930,    NaN,    NaN,-0.41746
 520,+1, 2697, 5431,520.50232,    NaN,551.29532,    NaN,    NaN, 0.62602
 520,+1, 2712, 5431,520.50517,    NaN,551.33915,    NaN,    NaN,-0.10421
 520,+1, 2728, 5431,520.50803,    NaN,551.49703,    NaN,    NaN,-0.11953
 520,+1, 2743, 5431,520.51088,    NaN,551.56599,    NaN,    NaN, 0.39644
 520,+1, 2759, 5431,520.51374,    NaN,551.76921,    NaN,    NaN,-0.24510
 520,+1, 2774, 5431,520.51659,    NaN,551.89584,    NaN,    NaN,-0.81241
 520,+1, 2790, 5431,520.51944,    NaN,551.68100,    NaN,    NaN, 0.09025
 520,+1, 2805, 5431,520.52230,    NaN,551.66460,    NaN,    NaN, 0.63376
 520,+1, 2821, 5431,520.52515,    NaN,551.69939,    NaN,    NaN, 0.31065
 520,+1, 2836, 5431,520.52801,    NaN,551.71233,    NaN,    NaN, 0.02859
 520,+1, 2852, 5431,520.53086,    NaN,551.75920,    NaN,    NaN, 0.41409
 520,+1, 2867, 5431,520.53371,    NaN,551.82340,    NaN,    NaN, 1.08088
 520,+1, 2883, 5431,520.53657,    NaN,551.85462,    NaN,    NaN, 1.06741
 520,+1, 2898, 5431,520.53942,    NaN,551.90312,    NaN,    NaN, 0.70400
 520,+1, 2914, 5431,520.54228,    NaN,551.88488,    NaN,    NaN, 0.88641
 520,+1, 2929, 5431,520.54513,    NaN,551.88626,    NaN,    NaN, 1.34599
 520,+1, 2945, 5431,520.54799,    NaN,551.96952,    NaN,    NaN, 1.12422
 520,+1, 2960, 5431,520.55084,    NaN,552.03037,    NaN,    NaN, 3.86156
 520,+1, 2976, 5431,520.55370,    NaN,      NaN,    NaN,    NaN,     NaN
