mp,dir,offset,length,mpRef,profLft62ft,profRt62ft,alignLeft,alignRight,dc
 495,+1, 2340, 5514,495.43009,    NaN,569.26449,    NaN,    NaN,-0.23838
 495,+1, 2356, 5514,495.43290,    NaN,569.26409,    NaN,    NaN, 0.01707
 495,+1, 2371, 5514,495.43571,    NaN,569.34792,    NaN,    NaN, 0.01188
 495,+1, 2387, 5514,495.43853,    NaN,569.29079,    NaN,    NaN, 0.02765
 495,+1, 2402, 5514,495.44134,    NaN,569.29543,    NaN,    NaN, 0.27110
 495,+1, 2418, 5514,495.44415,    NaN,569.40768,    NaN,    NaN, 0.03747
 495,+1, 2433, 5514,495.44696,    NaN,569.34586,    NaN,    NaN,-0.34683
 495,+1, 2449, 5514,495.44977,    NaN,569.39206,    NaN,    NaN,-0.31927
 495,+1, 2464, 5514,495.45258,    NaN,569.49266,    NaN,    NaN,-0.43828
 495,+1, 2480, 5514,495.45539,    NaN,569.41937,    NaN,    NaN,-0.40296
 495,+1, 2495, 5514,495.45820,    NaN,569.68411,    NaN,    NaN,-0.18307
 495,+1, 2511, 5514,495.46101,    NaN,569.62448,    NaN,    NaN,-0.25505
 495,+1, 2526, 5514,495.46383,    NaN,569.71749,    NaN,    NaN,-0.44640
 495,+1, 2542, 5514,495.46664,    NaN,569.59773,    NaN,    NaN,-0.67538
 495,+1, 2557, 5514,495.46945,    NaN,569.65138,    NaN,    NaN,-1.08407
 495,+1, 2573, 5514,495.47226,    NaN,569.69523,    NaN,    NaN,-1.16882
 495,+1, 2588, 5514,495.47507,    NaN,570.06833,    NaN,    NaN,-0.64223
 495,+1, 2604, 5514,495.47788,    NaN,569.57242,    NaN,    NaN,-1.11699
 495,+1, 2619, 5514,495.48069,    NaN,569.67208,    NaN,    NaN,-1.47435
 495,+1, 2635, 5514,495.48350,    NaN,569.62390,    NaN,    NaN,-1.68494
 495,+1, 2650, 5514,495.48632,    NaN,569.52413,    NaN,    NaN,-1.08994
 495,+1, 2666, 5514,495.48913,    NaN,569.83701,    NaN,    NaN,-1.55025
 495,+1, 2681, 5514,495.49194,    NaN,569.67564,    NaN,    NaN,-1.88483
 495,+1, 2697, 5514,495.49475,    NaN,569.57202,    NaN,    NaN,-1.66380
 495,+1, 2712, 5514,495.49756,    NaN,569.59506,    NaN,    NaN,-2.15223
 495,+1, 2728, 5514,495.50037,    NaN,569.64599,    NaN,    NaN,-2.13411
 495,+1, 2743, 5514,495.50318,    NaN,569.63083,    NaN,    NaN,-1.55311
 495,+1, 2759, 5514,495.50599,    NaN,569.62445,    NaN,    NaN,-1.28435
 495,+1, 2774, 5514,495.50880,    NaN,569.56050,    NaN,    NaN,-1.91695
 495,+1, 2790, 5514,495.51162,    NaN,569.55367,    NaN,    NaN,-2.20546
 495,+1, 2805, 5514,495.51443,    NaN,569.46789,    NaN,    NaN,-2.18079
 495,+1, 2821, 5514,495.51724,    NaN,569.60644,    NaN,    NaN,-1.89158
 495,+1, 2836, 5514,495.52005,    NaN,569.61633,    NaN,    NaN,-1.89580
 495,+1, 2852, 5514,495.52286,    NaN,569.61654,    NaN,    NaN,-2.04512
 495,+1, 2867, 5514,495.52567,    NaN,569.77341,    NaN,    NaN,-1.94267
 495,+1, 2883, 5514,495.52848,    NaN,569.75327,    NaN,    NaN,-1.68796
 495,+1, 2898, 5514,495.53129,    NaN,569.83249,    NaN,    NaN,-1.98003
 495,+1, 2914, 5514,495.53411,    NaN,569.88761,    NaN,    NaN,-2.11481
 495,+1, 2929, 5514,495.53692,    NaN,569.79324,    NaN,    NaN,-1.95823
 495,+1, 2945, 5514,495.53973,    NaN,569.84742,    NaN,    NaN,-1.63691
 495,+1, 2960, 5514,495.54254,    NaN,569.74801,    NaN,    NaN,-1.18983
 495,+1, 2976, 5514,495.54535,    NaN,569.68159,    NaN,    NaN,-1.10261
 495,+1, 2991, 5514,495.54816,    NaN,569.82994,    NaN,    NaN,-1.67564
 495,+1, 3007, 5514,495.55097,    NaN,569.95986,    NaN,    NaN,-2.37749
 495,+1, 3022, 5514,495.55378,    NaN,569.99253,    NaN,    NaN,-2.38974
 495,+1, 3038, 5514,495.55659,    NaN,570.09871,    NaN,    NaN,-1.95361
 495,+1, 3053, 5514,495.55941,    NaN,570.19411,    NaN,    NaN,-1.91500
 495,+1, 3069, 5514,495.56222,    NaN,570.28952,    NaN,    NaN,-2.54420
 495,+1, 3084, 5514,495.56503,    NaN,570.38492,    NaN,    NaN,-3.50144
 495,+1, 3100, 5514,495.56784,    NaN,570.43633,    NaN,    NaN,-2.32677
 495,+1, 3115, 5514,495.57065,    NaN,570.53174,    NaN,    NaN,-1.64861
 495,+1, 3131, 5514,495.57346,    NaN,570.62714,    NaN,    NaN,-1.62205
 495,+1, 3146, 5514,495.57627,    NaN,570.28985,    NaN,    NaN,-1.57228
 495,+1, 3162, 5514,495.57908,    NaN,570.43415,    NaN,    NaN,-0.60807
 495,+1, 3177, 5514,495.58190,    NaN,570.45643,    NaN,    NaN, 0.01568
 495,+1, 3193, 5514,495.58471,    NaN,570.42341,    NaN,    NaN,-0.16680
 495,+1, 3208, 5514,495.58752,    NaN,570.64077,    NaN,    NaN,-0.29606
 495,+1, 3224, 5514,495.59033,    NaN,570.50321,    NaN,    NaN,-0.15284
 495,+1, 3239, 5514,495.59314,    NaN,570.59057,    NaN,    NaN,-0.06698
 495,+1, 3255, 5514,495.59595,    NaN,570.61238,    NaN,    NaN,-0.17288
 495,+1, 3270, 5514,495.59876,    NaN,570.55918,    NaN,    NaN,-0.02810
 495,+1, 3286, 5514,495.60157,    NaN,570.65352,    NaN,    NaN, 0.28206
 495,+1, 3301, 5514,495.60439,    NaN,570.74997,    NaN,    NaN, 0.18894
 495,+1, 3317, 5514,495.60720,    NaN,570.63645,    NaN,    NaN,-0.11441
 495,+1, 3332, 5514,495.61001,    NaN,570.75449,    NaN,    NaN,-0.31115
 495,+1, 3348, 5514,495.61282,    NaN,570.78415,    NaN,    NaN,-0.46128
 495,+1, 3363, 5514,495.61563,    NaN,570.82805,    NaN,    NaN, 0.35796
 495,+1, 3379, 5514,495.61844,    NaN,570.72082,    NaN,    NaN, 0.24675
 495,+1, 3394, 5514,495.62125,    NaN,571.84749,    NaN,    NaN,-0.44175
 495,+1, 3410, 5514,495.62406,    NaN,573.82734,    NaN,    NaN,-0.72358
 495,+1, 3425, 5514,495.62687,    NaN,575.80256,    NaN,    NaN, 0.70713
 495,+1, 3441, 5514,495.62968,    NaN,577.78270,    NaN,    NaN, 1.05872
 495,+1, 3456, 5514,495.63249,    NaN,579.76285,    NaN,    NaN, 1.41031
 495,+1, 3472, 5514,495.63530,    NaN,581.74300,    NaN,    NaN, 1.76191
 495,+1, 3487, 5514,495.63811,    NaN,583.72315,    NaN,    NaN, 2.11350
 495,+1, 3503, 5514,495.64092,    NaN,585.70330,    NaN,    NaN, 2.46509
 495,+1, 3518, 5514,495.64373,    NaN,587.68344,    NaN,    NaN, 2.81668
 495,+1, 3534, 5514,495.64654,    NaN,588.84436,    NaN,    NaN, 3.41875
 495,+1, 3549, 5514,495.64936,    NaN,590.82451,    NaN,    NaN, 3.00690
 495,+1, 3565, 5514,495.65217,    NaN,592.80466,    NaN,    NaN, 2.59505
 495,+1, 3580, 5514,495.65498,    NaN,594.78481,    NaN,    NaN, 2.18320
 495,+1, 3596, 5514,495.65779,    NaN,596.76496,    NaN,    NaN, 1.77134
 495,+1, 3611, 5514,495.66060,    NaN,598.74511,    NaN,    NaN, 1.35949
 495,+1, 3627, 5514,495.66341,    NaN,600.72525,    NaN,    NaN, 0.94764
 495,+1, 3642, 5514,495.66622,    NaN,602.70540,    NaN,    NaN,-0.79221
 495,+1, 3658, 5514,495.66903,    NaN,604.68555,    NaN,    NaN,-0.20421
 495,+1, 3673, 5514,495.67185,    NaN,571.47140,    NaN,    NaN, 0.54571
 495,+1, 3689, 5514,495.67466,    NaN,571.48284,    NaN,    NaN, 0.16724
 495,+1, 3704, 5514,495.67747,    NaN,571.51521,    NaN,    NaN,-0.02172
 495,+1, 3720, 5514,495.68028,    NaN,571.47479,    NaN,    NaN, 0.45737
 495,+1, 3735, 5514,495.68309,    NaN,571.59173,    NaN,    NaN, 0.35840
 495,+1, 3751, 5514,495.68590,    NaN,571.64806,    NaN,    NaN, 0.31358
 495,+1, 3766, 5514,495.68871,    NaN,571.87052,    NaN,    NaN, 0.02849
 495,+1, 3782, 5514,495.69152,    NaN,571.72169,    NaN,    NaN,-0.59459
 495,+1, 3797, 5514,495.69433,    NaN,571.58264,    NaN,    NaN,-0.20676
 495,+1, 3813, 5514,495.69715,    NaN,571.92184,    NaN,    NaN, 0.32465
 495,+1, 3828, 5514,495.69996,    NaN,571.93526,    NaN,    NaN, 0.01448
 495,+1, 3844, 5514,495.70277,    NaN,571.85519,    NaN,    NaN,-0.14455
 495,+1, 3859, 5514,495.70558,    NaN,572.09128,    NaN,    NaN,-0.29469
 495,+1, 3875, 5514,495.70839,    NaN,571.96723,    NaN,    NaN,-0.15153
 495,+1, 3890, 5514,495.71120,    NaN,572.03442,    NaN,    NaN, 0.09730
 495,+1, 3906, 5514,495.71401,    NaN,572.09808,    NaN,    NaN, 0.50562
 495,+1, 3921, 5514,495.71682,    NaN,572.08469,    NaN,    NaN, 0.13737
 495,+1, 3937, 5514,495.71963,    NaN,572.05072,    NaN,    NaN,-0.21374
 495,+1, 3952, 5514,495.72245,    NaN,572.12734,    NaN,    NaN, 0.11457
 495,+1, 3968, 5514,495.72526,    NaN,572.10858,    NaN,    NaN, 0.25818
 495,+1, 3983, 5514,495.72807,    NaN,572.23671,    NaN,    NaN, 0.36520
 495,+1, 3999, 5514,495.73088,    NaN,572.26885,    NaN,    NaN,-0.15020
 495,+1, 4014, 5514,495.73369,    NaN,572.23043,    NaN,    NaN,-0.10035
 495,+1, 4030, 5514,495.73650,    NaN,572.52830,    NaN,    NaN,-0.12591
 495,+1, 4045, 5514,495.73931,    NaN,572.37582,    NaN,    NaN,-0.07107
 495,+1, 4061, 5514,495.74212,    NaN,572.45467,    NaN,    NaN, 0.27223
 495,+1, 4076, 5514,495.74494,    NaN,572.55043,    NaN,    NaN, 0.06927
 495,+1, 4092, 5514,495.74775,    NaN,572.56337,    NaN,    NaN, 0.15189
 495,+1, 4107, 5514,495.75056,    NaN,572.97642,    NaN,    NaN, 0.29496
 495,+1, 4123, 5514,495.75337,    NaN,572.75854,    NaN,    NaN, 0.07234
 495,+1, 4138, 5514,495.75618,    NaN,572.98327,    NaN,    NaN,-0.08640
 495,+1, 4154, 5514,495.75899,    NaN,573.41298,    NaN,    NaN,-0.12184
 495,+1, 4169, 5514,495.76180,    NaN,572.97464,    NaN,    NaN, 0.15543
 495,+1, 4185, 5514,495.76461,    NaN,573.00108,    NaN,    NaN, 0.16386
 495,+1, 4200, 5514,495.76742,    NaN,573.03279,    NaN,    NaN, 0.11564
 495,+1, 4216, 5514,495.77024,    NaN,573.09012,    NaN,    NaN,-0.04822
 495,+1, 4231, 5514,495.77305,    NaN,573.15704,    NaN,    NaN, 0.20999
 495,+1, 4247, 5514,495.77586,    NaN,573.27958,    NaN,    NaN, 0.09821
 495,+1, 4262, 5514,495.77867,    NaN,573.26827,    NaN,    NaN, 0.00470
 495,+1, 4278, 5514,495.78148,    NaN,573.32457,    NaN,    NaN, 0.15683
 495,+1, 4293, 5514,495.78429,    NaN,573.33610,    NaN,    NaN, 0.02819
 495,+1, 4309, 5514,495.78710,    NaN,573.41183,    NaN,    NaN, 0.03262
 495,+1, 4324, 5514,495.78991,    NaN,573.46962,    NaN,    NaN,-0.00614
 495,+1, 4340, 5514,495.79272,    NaN,573.46194,    NaN,    NaN,-0.16244
 495,+1, 4355, 5514,495.79553,    NaN,573.56953,    NaN,    NaN,-1.62267
 495,+1, 4371, 5514,495.79835,    NaN,573.61089,    NaN,    NaN,-0.77879
 495,+1, 4386, 5514,495.80116,    NaN,575.67596,    NaN,    NaN, 2.39063
 495,+1, 4402, 5514,495.80397,    NaN,579.08911,    NaN,    NaN, 3.57450
 495,+1, 4417, 5514,495.80677,    NaN,581.03426,    NaN,    NaN,-1.35330
 495,+1, 4433, 5514,495.80958,    NaN,573.70675,    NaN,    NaN,-0.66381
 495,+1, 4448, 5514,495.81238,    NaN,573.70495,    NaN,    NaN,-0.18585
 495,+1, 4464, 5514,495.81520,    NaN,573.75573,    NaN,    NaN,-0.06962
