mp,dir,offset,length,mpRef,profLft62ft,profRt62ft,alignLeft,alignRight,doc
 507,+1, 2898, 5328,507.54979,    NaN,568.15293,    NaN,    NaN,-0.24322
 507,+1, 2914, 5328,507.55269,    NaN,568.09515,    NaN,    NaN,-0.54933
 507,+1, 2929, 5328,507.55560,    NaN,568.09078,    NaN,    NaN, 0.03422
 507,+1, 2945, 5328,507.55851,    NaN,568.11635,    NaN,    NaN, 0.50519
 507,+1, 2960, 5328,507.56142,    NaN,568.09844,    NaN,    NaN, 0.12660
 507,+1, 2976, 5328,507.56433,    NaN,567.97662,    NaN,    NaN,-0.28340
 507,+1, 2991, 5328,507.56724,    NaN,567.93488,    NaN,    NaN, 0.00773
 507,+1, 3007, 5328,507.57015,    NaN,567.88734,    NaN,    NaN, 0.01830
 507,+1, 3022, 5328,507.57306,    NaN,567.82377,    NaN,    NaN,-0.18627
 507,+1, 3038, 5328,507.57597,    NaN,567.71212,    NaN,    NaN,-0.06479
 507,+1, 3053, 5328,507.57887,    NaN,567.61668,    NaN,    NaN,-0.10201
 507,+1, 3069, 5328,507.58178,    NaN,567.53098,    NaN,    NaN,-0.03284
 507,+1, 3084, 5328,507.58469,    NaN,567.50099,    NaN,    NaN, 0.13437
 507,+1, 3100, 5328,507.58760,    NaN,567.45117,    NaN,    NaN,-0.03869
 507,+1, 3115, 5328,507.59051,    NaN,567.28320,    NaN,    NaN,-0.08281
 507,+1, 3131, 5328,507.59342,    NaN,567.24588,    NaN,    NaN, 0.11964
 507,+1, 3146, 5328,507.59633,    NaN,567.14759,    NaN,    NaN, 0.03018
 507,+1, 3162, 5328,507.59924,    NaN,567.07141,    NaN,    NaN,-0.09062
 507,+1, 3177, 5328,507.60215,    NaN,566.97654,    NaN,    NaN,-0.01118
 507,+1, 3193, 5328,507.60505,    NaN,566.90789,    NaN,    NaN, 0.19906
 507,+1, 3208, 5328,507.60796,    NaN,566.75857,    NaN,    NaN, 0.07274
 507,+1, 3224, 5328,507.61087,    NaN,566.69989,    NaN,    NaN,-0.10386
 507,+1, 3239, 5328,507.61378,    NaN,566.63279,    NaN,    NaN, 0.14557
 507,+1, 3255, 5328,507.61669,    NaN,566.57506,    NaN,    NaN, 0.12914
 507,+1, 3270, 5328,507.61960,    NaN,566.48429,    NaN,    NaN,-0.26871
 507,+1, 3286, 5328,507.62251,    NaN,566.47458,    NaN,    NaN,-0.04883
 507,+1, 3301, 5328,507.62542,    NaN,566.36038,    NaN,    NaN, 0.08501
 507,+1, 3317, 5328,507.62833,    NaN,566.32089,    NaN,    NaN,-0.00249
 507,+1, 3332, 5328,507.63123,    NaN,566.27298,    NaN,    NaN,-0.10395
 507,+1, 3348, 5328,507.63414,    NaN,566.23237,    NaN,    NaN, 0.01721
 507,+1, 3363, 5328,507.63705,    NaN,566.18676,    NaN,    NaN, 0.00980
 507,+1, 3379, 5328,507.63996,    NaN,566.06325,    NaN,    NaN, 0.07644
 507,+1, 3394, 5328,507.64287,    NaN,566.04978,    NaN,    NaN,-0.01255
 507,+1, 3410, 5328,507.64578,    NaN,565.96657,    NaN,    NaN,-0.17491
 507,+1, 3425, 5328,507.64869,    NaN,565.90409,    NaN,    NaN,-0.19135
 507,+1, 3441, 5328,507.65160,    NaN,565.85588,    NaN,    NaN, 0.18790
 507,+1, 3456, 5328,507.65451,    NaN,565.81992,    NaN,    NaN, 0.15864
 507,+1, 3472, 5328,507.65742,    NaN,565.78909,    NaN,    NaN,-0.40950
 507,+1, 3487, 5328,507.66032,    NaN,565.69052,    NaN,    NaN,-0.06773
 507,+1, 3503, 5328,507.66323,    NaN,565.61617,    NaN,    NaN, 0.35677
 507,+1, 3518, 5328,507.66614,    NaN,565.57368,    NaN,    NaN, 0.04306
 507,+1, 3534, 5328,507.66905,    NaN,565.49738,    NaN,    NaN,-0.24394
 507,+1, 3549, 5328,507.67196,    NaN,565.46000,    NaN,    NaN, 0.04172
 507,+1, 3565, 5328,507.67487,    NaN,565.38334,    NaN,    NaN, 0.27314
 507,+1, 3580, 5328,507.67778,    NaN,565.31634,    NaN,    NaN,-0.13077
 507,+1, 3596, 5328,507.68069,    NaN,565.25118,    NaN,    NaN,-0.14303
 507,+1, 3611, 5328,507.68360,    NaN,565.17287,    NaN,    NaN, 0.28818
 507,+1, 3627, 5328,507.68650,    NaN,565.16522,    NaN,    NaN, 0.26395
 507,+1, 3642, 5328,507.68941,    NaN,564.98550,    NaN,    NaN,-0.15023
 507,+1, 3658, 5328,507.69232,    NaN,564.93630,    NaN,    NaN,-0.55070
 507,+1, 3673, 5328,507.69523,    NaN,564.90538,    NaN,    NaN,-0.41163
 507,+1, 3689, 5328,507.69814,    NaN,564.77685,    NaN,    NaN, 0.23387
 507,+1, 3704, 5328,507.70105,    NaN,564.74679,    NaN,    NaN, 0.20636
 507,+1, 3720, 5328,507.70396,    NaN,564.71857,    NaN,    NaN,-0.12720
 507,+1, 3735, 5328,507.70687,    NaN,564.66629,    NaN,    NaN, 0.36301
 507,+1, 3751, 5328,507.70978,    NaN,564.56693,    NaN,    NaN, 0.20783
 507,+1, 3766, 5328,507.71268,    NaN,564.46402,    NaN,    NaN,-0.29828
 507,+1, 3782, 5328,507.71559,    NaN,564.42891,    NaN,    NaN, 0.01724
 507,+1, 3797, 5328,507.71850,    NaN,564.34303,    NaN,    NaN, 0.15704
 507,+1, 3813, 5328,507.72141,    NaN,564.34652,    NaN,    NaN, 0.04636
 507,+1, 3828, 5328,507.72432,    NaN,564.21672,    NaN,    NaN, 0.02481
 507,+1, 3844, 5328,507.72723,    NaN,564.22214,    NaN,    NaN, 0.01660
 507,+1, 3859, 5328,507.73014,    NaN,564.11641,    NaN,    NaN, 0.09053
 507,+1, 3875, 5328,507.73305,    NaN,564.08003,    NaN,    NaN, 0.14261
 507,+1, 3890, 5328,507.73596,    NaN,564.02290,    NaN,    NaN,-0.00312
 507,+1, 3906, 5328,507.73886,    NaN,563.92673,    NaN,    NaN,-0.64757
 507,+1, 3921, 5328,507.74177,    NaN,563.87571,    NaN,    NaN,-0.97012
 507,+1, 3937, 5328,507.74468,    NaN,563.80723,    NaN,    NaN,-0.17383
 507,+1, 3952, 5328,507.74759,    NaN,563.45227,    NaN,    NaN, 1.14592
 507,+1, 3968, 5328,507.75050,    NaN,563.64395,    NaN,    NaN, 0.32727
 507,+1, 3983, 5328,507.75341,    NaN,563.51196,    NaN,    NaN,-0.16049
 507,+1, 3999, 5328,507.75632,    NaN,563.43353,    NaN,    NaN, 0.45192
 507,+1, 4014, 5328,507.75923,    NaN,563.49925,    NaN,    NaN,-0.31124
 507,+1, 4030, 5328,507.76214,    NaN,563.45264,    NaN,    NaN, 0.27980
 507,+1, 4045, 5328,507.76504,    NaN,563.38866,    NaN,    NaN, 0.09797
 507,+1, 4061, 5328,507.76795,    NaN,563.36619,    NaN,    NaN,-0.53611
 507,+1, 4076, 5328,507.77086,    NaN,563.31996,    NaN,    NaN, 0.88473
 507,+1, 4092, 5328,507.77377,    NaN,563.30862,    NaN,    NaN, 0.01284
 507,+1, 4107, 5328,507.77668,    NaN,563.27311,    NaN,    NaN,-0.31750
 507,+1, 4123, 5328,507.77959,    NaN,563.15335,    NaN,    NaN, 0.51363
 507,+1, 4138, 5328,507.78250,    NaN,563.31593,    NaN,    NaN,-0.13438
 507,+1, 4154, 5328,507.78541,    NaN,563.20061,    NaN,    NaN,-0.26561
 507,+1, 4169, 5328,507.78832,    NaN,563.22912,    NaN,    NaN,-0.23931
 507,+1, 4185, 5328,507.79123,    NaN,563.17866,    NaN,    NaN,-0.45544
 507,+1, 4200, 5328,507.79413,    NaN,563.15200,    NaN,    NaN, 0.25827
 507,+1, 4216, 5328,507.79704,    NaN,563.08140,    NaN,    NaN, 0.43811
 507,+1, 4231, 5328,507.79995,    NaN,563.01103,    NaN,    NaN,-0.44322
 507,+1, 4247, 5328,507.80286,    NaN,562.92057,    NaN,    NaN,-0.91247
 507,+1, 4262, 5328,507.80577,    NaN,562.85551,    NaN,    NaN, 0.48111
 507,+1, 4278, 5328,507.80868,    NaN,562.86482,    NaN,    NaN, 0.53169
 507,+1, 4293, 5328,507.81159,    NaN,562.74172,    NaN,    NaN, 0.37492
 507,+1, 4309, 5328,507.81450,    NaN,562.71495,    NaN,    NaN, 0.00087
 507,+1, 4324, 5328,507.81741,    NaN,562.69600,    NaN,    NaN,-0.68559
 507,+1, 4340, 5328,507.82031,    NaN,562.66028,    NaN,    NaN, 0.92203
 507,+1, 4355, 5328,507.82322,    NaN,562.57578,    NaN,    NaN, 0.65264
 507,+1, 4371, 5328,507.82613,    NaN,562.63906,    NaN,    NaN,-0.65470
 507,+1, 4386, 5328,507.82904,    NaN,562.58726,    NaN,    NaN, 0.05280
 507,+1, 4402, 5328,507.83195,    NaN,562.54520,    NaN,    NaN, 0.38358
 507,+1, 4417, 5328,507.83486,    NaN,562.47552,    NaN,    NaN, 0.01355
 507,+1, 4433, 5328,507.83777,    NaN,562.40837,    NaN,    NaN, 0.23574
 507,+1, 4448, 5328,507.84068,    NaN,562.38076,    NaN,    NaN, 0.26854
 507,+1, 4464, 5328,507.84359,    NaN,562.31336,    NaN,    NaN, 0.21320
 507,+1, 4479, 5328,507.84649,    NaN,562.25692,    NaN,    NaN, 0.51318
 507,+1, 4495, 5328,507.84940,    NaN,562.21913,    NaN,    NaN, 0.27804
 507,+1, 4510, 5328,507.85231,    NaN,562.18815,    NaN,    NaN,-0.39951
 507,+1, 4526, 5328,507.85522,    NaN,562.10839,    NaN,    NaN, 0.20226
 507,+1, 4541, 5328,507.85813,    NaN,562.06931,    NaN,    NaN, 0.52661
 507,+1, 4557, 5328,507.86104,    NaN,562.06637,    NaN,    NaN,-0.23603
 507,+1, 4572, 5328,507.86395,    NaN,561.98154,    NaN,    NaN,-0.36780
 507,+1, 4588, 5328,507.86686,    NaN,561.92485,    NaN,    NaN,-0.15288
 507,+1, 4603, 5328,507.86977,    NaN,561.90376,    NaN,    NaN, 1.34780
 507,+1, 4619, 5328,507.87268,    NaN,561.85680,    NaN,    NaN, 0.63775
 507,+1, 4634, 5328,507.87558,    NaN,561.84700,    NaN,    NaN, 0.22812
 507,+1, 4650, 5328,507.87849,    NaN,561.88895,    NaN,    NaN, 0.12011
 507,+1, 4665, 5328,507.88140,    NaN,561.96031,    NaN,    NaN,-0.47483
 507,+1, 4681, 5328,507.88431,    NaN,561.90305,    NaN,    NaN, 0.31814
 507,+1, 4696, 5328,507.88722,    NaN,561.83734,    NaN,    NaN, 1.12888
 507,+1, 4712, 5328,507.89013,    NaN,561.84672,    NaN,    NaN, 0.59199
 507,+1, 4727, 5328,507.89304,    NaN,561.90534,    NaN,    NaN,-0.06586
 507,+1, 4743, 5328,507.89595,    NaN,561.85092,    NaN,    NaN,-0.11819
 507,+1, 4758, 5328,507.89886,    NaN,561.82330,    NaN,    NaN, 0.04929
 507,+1, 4774, 5328,507.90176,    NaN,561.77349,    NaN,    NaN, 0.24676
 507,+1, 4789, 5328,507.90467,    NaN,561.77022,    NaN,    NaN, 0.62760
 507,+1, 4805, 5328,507.90758,    NaN,561.79649,    NaN,    NaN, 0.31125
 507,+1, 4820, 5328,507.91049,    NaN,561.74872,    NaN,    NaN, 0.06174
 507,+1, 4836, 5328,507.91340,    NaN,561.83512,    NaN,    NaN, 0.66806
 507,+1, 4851, 5328,507.91631,    NaN,561.79165,    NaN,    NaN, 0.14178
 507,+1, 4867, 5328,507.91922,    NaN,561.75468,    NaN,    NaN,-0.40357
 507,+1, 4882, 5328,507.92213,    NaN,561.75762,    NaN,    NaN, 0.05767
 507,+1, 4898, 5328,507.92504,    NaN,561.67981,    NaN,    NaN, 0.29535
 507,+1, 4913, 5328,507.92794,    NaN,561.70124,    NaN,    NaN,-0.14985
 507,+1, 4929, 5328,507.93085,    NaN,561.70320,    NaN,    NaN,-0.73499
 507,+1, 4944, 5328,507.93376,    NaN,561.63923,    NaN,    NaN, 0.12901
 507,+1, 4960, 5328,507.93667,    NaN,561.58746,    NaN,    NaN, 0.29595
 507,+1, 4975, 5328,507.93958,    NaN,561.58138,    NaN,    NaN,-0.43221
 507,+1, 4991, 5328,507.94249,    NaN,561.51157,    NaN,    NaN,-0.54239
 507,+1, 5006, 5328,507.94540,    NaN,561.31718,    NaN,    NaN, 0.45493
 507,+1, 5022, 5328,507.94831,    NaN,561.26235,    NaN,    NaN, 0.59994
 507,+1, 5037, 5328,507.95122,    NaN,561.29410,    NaN,    NaN, 0.17352
 507,+1, 5053, 5328,507.95413,    NaN,561.30327,    NaN,    NaN, 0.57350
 507,+1, 5068, 5328,507.95703,    NaN,561.38445,    NaN,    NaN,-0.09894
 507,+1, 5084, 5328,507.95994,    NaN,561.40313,    NaN,    NaN,-1.53342
 507,+1, 5099, 5328,507.96285,    NaN,561.33010,    NaN,    NaN, 0.32651
 507,+1, 5115, 5328,507.96576,    NaN,561.31920,    NaN,    NaN, 0.81816
 507,+1, 5130, 5328,507.96867,    NaN,561.37686,    NaN,    NaN, 0.09164
 507,+1, 5146, 5328,507.97158,    NaN,561.36436,    NaN,    NaN,-0.53583
 507,+1, 5161, 5328,507.97449,    NaN,561.36218,    NaN,    NaN, 0.05779
 507,+1, 5177, 5328,507.97740,    NaN,561.28797,    NaN,    NaN,-0.10649
 507,+1, 5192, 5328,507.98031,    NaN,561.24432,    NaN,    NaN,-0.41228
 507,+1, 5208, 5328,507.98321,    NaN,561.25783,    NaN,    NaN,-0.45024
 508,+1,    0, 5338,508.00581,    NaN,561.15304,    NaN,    NaN, 0.17846
 508,+1,   15, 5338,508.00871,    NaN,561.09288,    NaN,    NaN,-0.15048
 508,+1,   31, 5338,508.01161,    NaN,561.11011,    NaN,    NaN,-0.25638
 508,+1,   46, 5338,508.01452,    NaN,561.04402,    NaN,    NaN, 0.53083
 508,+1,   62, 5338,508.01742,    NaN,561.04207,    NaN,    NaN,-0.18717
 508,+1,   77, 5338,508.02033,    NaN,560.99063,    NaN,    NaN,-2.14867
 508,+1,   93, 5338,508.02323,    NaN,560.90475,    NaN,    NaN,-0.03549
 508,+1,  108, 5338,508.02613,    NaN,560.81661,    NaN,    NaN, 2.80311
 508,+1,  124, 5338,508.02904,    NaN,560.78107,    NaN,    NaN, 0.21365
 508,+1,  139, 5338,508.03194,    NaN,560.72907,    NaN,    NaN,-0.42544
 508,+1,  155, 5338,508.03484,    NaN,560.83240,    NaN,    NaN, 0.73470
 508,+1,  170, 5338,508.03775,    NaN,560.69353,    NaN,    NaN, 0.14258
 508,+1,  186, 5338,508.04065,    NaN,560.80603,    NaN,    NaN,-1.04935
 508,+1,  201, 5338,508.04356,    NaN,560.76487,    NaN,    NaN,-1.29267
 508,+1,  217, 5338,508.04646,    NaN,560.80175,    NaN,    NaN,-0.28255
 508,+1,  232, 5338,508.04936,    NaN,560.77426,    NaN,    NaN, 0.75254
 508,+1,  248, 5338,508.05227,    NaN,560.75675,    NaN,    NaN, 0.28421
 508,+1,  263, 5338,508.05517,    NaN,560.73800,    NaN,    NaN,-0.51580
 508,+1,  279, 5338,508.05807,    NaN,560.67216,    NaN,    NaN,-0.48434
 508,+1,  294, 5338,508.06098,    NaN,560.71229,    NaN,    NaN, 0.28165
 508,+1,  310, 5338,508.06388,    NaN,560.73682,    NaN,    NaN, 0.32762
 508,+1,  325, 5338,508.06679,    NaN,560.65860,    NaN,    NaN,-0.04953
 508,+1,  341, 5338,508.06969,    NaN,560.62701,    NaN,    NaN, 0.55743
 508,+1,  356, 5338,508.07259,    NaN,560.68182,    NaN,    NaN, 0.98275
 508,+1,  372, 5338,508.07550,    NaN,560.63898,    NaN,    NaN,-1.94453
 508,+1,  387, 5338,508.07840,    NaN,560.63161,    NaN,    NaN,-3.30197
 508,+1,  403, 5338,508.08130,    NaN,560.27392,    NaN,    NaN, 2.30856
 508,+1,  418, 5338,508.08421,    NaN,560.37297,    NaN,    NaN, 3.13482
 508,+1,  434, 5338,508.08711,    NaN,560.33890,    NaN,    NaN,-0.54353
 508,+1,  449, 5338,508.09001,    NaN,560.34993,    NaN,    NaN,-0.90510
 508,+1,  465, 5338,508.09292,    NaN,560.33360,    NaN,    NaN, 0.02590
 508,+1,  480, 5338,508.09582,    NaN,560.26862,    NaN,    NaN, 0.12305
 508,+1,  496, 5338,508.09873,    NaN,560.31102,    NaN,    NaN, 1.04796
 508,+1,  511, 5338,508.10163,    NaN,560.24926,    NaN,    NaN, 1.21181
 508,+1,  527, 5338,508.10453,    NaN,560.30472,    NaN,    NaN,-0.61610
 508,+1,  542, 5338,508.10744,    NaN,560.28820,    NaN,    NaN,-0.22859
 508,+1,  558, 5338,508.11034,    NaN,560.19908,    NaN,    NaN, 0.31790
 508,+1,  573, 5338,508.11324,    NaN,560.16575,    NaN,    NaN,-0.58791
 508,+1,  589, 5338,508.11615,    NaN,560.16508,    NaN,    NaN,-0.30362
 508,+1,  604, 5338,508.11905,    NaN,560.15691,    NaN,    NaN,-1.10356
 508,+1,  620, 5338,508.12196,    NaN,560.14011,    NaN,    NaN,-0.16415
 508,+1,  635, 5338,508.12486,    NaN,560.08355,    NaN,    NaN, 0.15825
 508,+1,  651, 5338,508.12776,    NaN,560.03878,    NaN,    NaN, 0.39545
 508,+1,  666, 5338,508.13067,    NaN,560.06984,    NaN,    NaN,-0.16140
 508,+1,  682, 5338,508.13357,    NaN,560.07445,    NaN,    NaN,-0.24027
 508,+1,  697, 5338,508.13647,    NaN,560.06040,    NaN,    NaN,-0.00478
 508,+1,  713, 5338,508.13938,    NaN,560.01440,    NaN,    NaN,-0.10064
 508,+1,  728, 5338,508.14228,    NaN,559.99615,    NaN,    NaN,-0.05672
 508,+1,  744, 5338,508.14519,    NaN,559.96789,    NaN,    NaN, 0.38814
 508,+1,  759, 5338,508.14809,    NaN,559.84504,    NaN,    NaN, 0.34441
 508,+1,  775, 5338,508.15099,    NaN,559.84730,    NaN,    NaN,-0.68295
 508,+1,  790, 5338,508.15390,    NaN,559.87508,    NaN,    NaN, 0.37975
 508,+1,  806, 5338,508.15680,    NaN,559.76576,    NaN,    NaN, 1.01429
 508,+1,  821, 5338,508.15970,    NaN,559.85223,    NaN,    NaN,-0.54110
 508,+1,  837, 5338,508.16261,    NaN,559.77525,    NaN,    NaN,-0.77280
 508,+1,  852, 5338,508.16551,    NaN,559.69427,    NaN,    NaN,-0.34149
 508,+1,  868, 5338,508.16841,    NaN,559.62916,    NaN,    NaN, 0.39626
 508,+1,  883, 5338,508.17132,    NaN,559.61777,    NaN,    NaN, 0.36662
 508,+1,  899, 5338,508.17422,    NaN,559.58257,    NaN,    NaN, 0.27509
 508,+1,  914, 5338,508.17713,    NaN,559.44424,    NaN,    NaN, 0.78423
 508,+1,  930, 5338,508.18003,    NaN,559.49300,    NaN,    NaN, 0.02497
 508,+1,  945, 5338,508.18293,    NaN,559.47863,    NaN,    NaN,-0.84016
 508,+1,  961, 5338,508.18584,    NaN,559.45177,    NaN,    NaN,-0.13119
 508,+1,  976, 5338,508.18874,    NaN,559.42202,    NaN,    NaN, 0.19029
 508,+1,  992, 5338,508.19164,    NaN,559.54515,    NaN,    NaN,-0.24103
 508,+1, 1007, 5338,508.19455,    NaN,559.42239,    NaN,    NaN,-0.66039
 508,+1, 1023, 5338,508.19745,    NaN,559.45779,    NaN,    NaN,-0.19590
 508,+1, 1038, 5338,508.20036,    NaN,559.31889,    NaN,    NaN, 0.78009
 508,+1, 1054, 5338,508.20326,    NaN,559.53421,    NaN,    NaN, 0.06679
 508,+1, 1069, 5338,508.20616,    NaN,559.48136,    NaN,    NaN,-0.45454
 508,+1, 1085, 5338,508.20907,    NaN,559.45898,    NaN,    NaN, 0.17586
 508,+1, 1100, 5338,508.21197,    NaN,559.31874,    NaN,    NaN, 0.49805
 508,+1, 1116, 5338,508.21487,    NaN,559.32430,    NaN,    NaN,-0.20477
 508,+1, 1131, 5338,508.21778,    NaN,559.28251,    NaN,    NaN, 0.16355
 508,+1, 1147, 5338,508.22068,    NaN,559.21933,    NaN,    NaN, 0.47233
 508,+1, 1162, 5338,508.22359,    NaN,559.28905,    NaN,    NaN,-0.64005
 508,+1, 1178, 5338,508.22649,    NaN,559.29659,    NaN,    NaN,-0.34343
 508,+1, 1193, 5338,508.22939,    NaN,559.32445,    NaN,    NaN, 1.28005
 508,+1, 1209, 5338,508.23230,    NaN,559.27722,    NaN,    NaN, 0.59863
 508,+1, 1224, 5338,508.23520,    NaN,559.25539,    NaN,    NaN,-0.63775
 508,+1, 1240, 5338,508.23810,    NaN,559.17714,    NaN,    NaN,-0.38585
 508,+1, 1255, 5338,508.24101,    NaN,559.21239,    NaN,    NaN, 0.21340
 508,+1, 1271, 5338,508.24391,    NaN,559.18590,    NaN,    NaN, 0.13258
 508,+1, 1286, 5338,508.24681,    NaN,559.16372,    NaN,    NaN,-0.13537
 508,+1, 1302, 5338,508.24972,    NaN,559.15265,    NaN,    NaN, 0.05933
 508,+1, 1317, 5338,508.25262,    NaN,559.16458,    NaN,    NaN, 0.07773
 508,+1, 1333, 5338,508.25553,    NaN,559.13444,    NaN,    NaN,-0.37680
 508,+1, 1348, 5338,508.25843,    NaN,559.13236,    NaN,    NaN,-0.25284
 508,+1, 1364, 5338,508.26133,    NaN,559.15486,    NaN,    NaN,-0.22372
 508,+1, 1379, 5338,508.26424,    NaN,559.17430,    NaN,    NaN, 0.05731
 508,+1, 1395, 5338,508.26714,    NaN,559.08264,    NaN,    NaN, 0.75584
 508,+1, 1410, 5338,508.27004,    NaN,559.06325,    NaN,    NaN,-0.14926
 508,+1, 1426, 5338,508.27295,    NaN,559.01557,    NaN,    NaN,-0.09008
 508,+1, 1441, 5338,508.27585,    NaN,558.99312,    NaN,    NaN, 0.18595
 508,+1, 1457, 5338,508.27876,    NaN,558.96434,    NaN,    NaN,-0.15970
 508,+1, 1472, 5338,508.28166,    NaN,558.96535,    NaN,    NaN,-0.01526
 508,+1, 1488, 5338,508.28456,    NaN,558.92168,    NaN,    NaN, 0.51570
 508,+1, 1503, 5338,508.28747,    NaN,558.94761,    NaN,    NaN, 0.26895
 508,+1, 1519, 5338,508.29037,    NaN,558.94780,    NaN,    NaN,-0.26085
 508,+1, 1534, 5338,508.29327,    NaN,558.90749,    NaN,    NaN,-0.20161
 508,+1, 1550, 5338,508.29618,    NaN,558.84907,    NaN,    NaN,-0.25823
 508,+1, 1565, 5338,508.29908,    NaN,558.82396,    NaN,    NaN,-0.50654
 508,+1, 1581, 5338,508.30199,    NaN,558.81067,    NaN,    NaN, 0.14971
 508,+1, 1596, 5338,508.30489,    NaN,558.77744,    NaN,    NaN, 0.56164
 508,+1, 1612, 5338,508.30779,    NaN,558.74489,    NaN,    NaN, 0.16692
 508,+1, 1627, 5338,508.31070,    NaN,558.68486,    NaN,    NaN,-0.05696
 508,+1, 1643, 5338,508.31360,    NaN,558.65055,    NaN,    NaN,-0.27510
 508,+1, 1658, 5338,508.31650,    NaN,558.65153,    NaN,    NaN,-0.13521
 508,+1, 1674, 5338,508.31941,    NaN,558.61493,    NaN,    NaN, 0.13135
 508,+1, 1689, 5338,508.32231,    NaN,558.58242,    NaN,    NaN, 0.05639
 508,+1, 1705, 5338,508.32522,    NaN,558.57778,    NaN,    NaN, 0.15451
 508,+1, 1720, 5338,508.32812,    NaN,558.57367,    NaN,    NaN, 0.29198
 508,+1, 1736, 5338,508.33102,    NaN,558.58709,    NaN,    NaN, 0.05811
 508,+1, 1751, 5338,508.33393,    NaN,558.54259,    NaN,    NaN, 0.07942
 508,+1, 1767, 5338,508.33683,    NaN,558.45856,    NaN,    NaN, 0.16657
 508,+1, 1782, 5338,508.33973,    NaN,558.48422,    NaN,    NaN,-0.16383
 508,+1, 1798, 5338,508.34264,    NaN,558.46105,    NaN,    NaN,-0.33381
 508,+1, 1813, 5338,508.34554,    NaN,558.42563,    NaN,    NaN, 0.01906
 508,+1, 1829, 5338,508.34845,    NaN,558.40038,    NaN,    NaN,-0.19405
 508,+1, 1844, 5338,508.35135,    NaN,558.40737,    NaN,    NaN, 0.02110
 508,+1, 1860, 5338,508.35425,    NaN,558.42616,    NaN,    NaN, 0.16977
 508,+1, 1875, 5338,508.35716,    NaN,558.34423,    NaN,    NaN,-0.09368
 508,+1, 1891, 5338,508.36006,    NaN,558.30021,    NaN,    NaN,-0.15720
 508,+1, 1906, 5338,508.36296,    NaN,558.30405,    NaN,    NaN, 0.13035
 508,+1, 1922, 5338,508.36587,    NaN,558.45472,    NaN,    NaN, 0.37527
 508,+1, 1937, 5338,508.36877,    NaN,558.82873,    NaN,    NaN, 1.88169
 508,+1, 1953, 5338,508.37167,    NaN,558.57725,    NaN,    NaN, 3.02640
 508,+1, 1968, 5338,508.37458,    NaN,557.41617,    NaN,    NaN, 0.94193
 508,+1, 1984, 5338,508.37748,    NaN,553.21729,    NaN,    NaN,-0.91257
 508,+1, 1999, 5338,508.38038,    NaN,550.72717,    NaN,    NaN, 1.19668
 508,+1, 2015, 5338,508.38328,    NaN,548.23211,    NaN,    NaN, 1.66178
 508,+1, 2030, 5338,508.38619,    NaN,545.73706,    NaN,    NaN, 2.12689
 508,+1, 2046, 5338,508.38909,    NaN,543.24200,    NaN,    NaN, 2.59199
 508,+1, 2061, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2077, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2092, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2108, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2123, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2139, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2154, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2170, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2185, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2201, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2216, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2232, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2247, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2263, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2278, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2294, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2309, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2325, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2340, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2356, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2371, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2387, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2402, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2418, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2433, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2449, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2464, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2480, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
 508,+1, 2495, 5338,508.38909,    NaN,543.24200,    NaN,    NaN,     NaN
