Brb2Rus012010,Y:\Documents\Engineering\Data\LOR\Brb2Rus012010,
UTM,17 North,(WGS 84),GEOID03 (Conus)
coord units ft, elevation units ft, distance units ft
PointID,FeatureCode,LatitudeDecimalDeg,LongitudeDecimalDeg,EllipsoidHeight,Northing,Easting,Elevation,AntennaHeight,StartTime,0,0,0,HorizontalPrecision,VerticalPrecision,RMS,MaxPDOP,MaxHDOP,MaxVDOP,NbrGPSpos,MinSatellites
8035,RailT2,+38.406597592,-82.474501270,458.299,13949967.823,1218033.929,559.558,6.995,14:12:06 20 Jan 2010,0,0,0,0.061,0.100,0.007,,,,1,12
8036,RailT2,+38.406589060,-82.474525469,458.289,13949964.827,1218026.947,559.547,6.995,14:12:06 20 Jan 2010,0,0,0,0.061,0.100,0.007,,,,1,12
8037,RailT2,+38.406582675,-82.474543518,458.267,13949962.585,1218021.739,559.526,6.995,14:12:07 20 Jan 2010,0,0,0,0.058,0.094,0.007,,,,1,12
8038,RailT2,+38.406576306,-82.474561437,458.262,13949960.348,1218016.569,559.521,6.995,14:12:07 20 Jan 2010,0,0,0,0.058,0.094,0.007,,,,1,12
8039,RailT2,+38.406567912,-82.474585221,458.282,13949957.401,1218009.706,559.541,6.995,14:12:07 20 Jan 2010,0,0,0,0.058,0.094,0.007,,,,1,12
8040,RailT2,+38.406561614,-82.474603042,458.238,13949955.190,1218004.564,559.496,6.995,14:12:08 20 Jan 2010,0,0,0,0.055,0.090,0.007,,,,1,12
8041,RailT2,+38.406555384,-82.474620663,458.236,13949953.003,1217999.480,559.494,6.995,14:12:08 20 Jan 2010,0,0,0,0.055,0.090,0.007,,,,1,12
8042,RailT2,+38.406547113,-82.474643925,458.264,13949950.098,1217992.768,559.522,6.995,14:12:08 20 Jan 2010,0,0,0,0.055,0.090,0.007,,,,1,12
8043,RailT2,+38.406541026,-82.474661137,458.213,13949947.961,1217987.802,559.471,6.995,14:12:09 20 Jan 2010,0,0,0,0.055,0.090,0.007,,,,1,12
8044,RailT2,+38.406535082,-82.474678081,458.193,13949945.875,1217982.913,559.451,6.995,14:12:09 20 Jan 2010,0,0,0,0.055,0.090,0.007,,,,1,12
8045,RailT2,+38.406527332,-82.474699888,458.242,13949943.153,1217976.621,559.500,6.995,14:12:09 20 Jan 2010,0,0,0,0.055,0.090,0.007,,,,1,12
8046,RailT2,+38.406521700,-82.474715863,458.155,13949941.176,1217972.012,559.413,6.995,14:12:10 20 Jan 2010,0,0,0,0.055,0.090,0.007,,,,1,12
8047,RailT2,+38.406512419,-82.474742074,458.205,13949937.917,1217964.449,559.463,6.995,14:12:10 20 Jan 2010,0,0,0,0.055,0.090,0.007,,,,1,12
8048,RailT2,+38.406505130,-82.474762775,458.195,13949935.358,1217958.476,559.452,6.995,14:12:10 20 Jan 2010,0,0,0,0.055,0.090,0.007,,,,1,12
8049,RailT2,+38.406497912,-82.474783139,458.244,13949932.824,1217952.600,559.502,6.995,14:12:11 20 Jan 2010,0,0,0,0.055,0.090,0.007,,,,1,12
8050,RailT2,+38.406490992,-82.474802692,458.228,13949930.394,1217946.959,559.486,6.995,14:12:11 20 Jan 2010,0,0,0,0.055,0.090,0.007,,,,1,12
8051,RailT2,+38.406484483,-82.474821349,458.159,13949928.110,1217941.576,559.417,6.995,14:12:12 20 Jan 2010,0,0,0,0.060,0.098,0.007,,,,1,12
8052,RailT2,+38.406478346,-82.474838765,458.182,13949925.955,1217936.551,559.440,6.995,14:12:12 20 Jan 2010,0,0,0,0.060,0.098,0.007,,,,1,12
8053,RailT2,+38.406472593,-82.474855065,458.145,13949923.935,1217931.848,559.402,6.995,14:12:12 20 Jan 2010,0,0,0,0.060,0.098,0.007,,,,1,12
8054,RailT2,+38.406464767,-82.474877394,458.125,13949921.188,1217925.406,559.382,6.995,14:12:13 20 Jan 2010,0,0,0,0.063,0.097,0.008,,,,1,13
8055,RailT2,+38.406458819,-82.474894072,458.119,13949919.099,1217920.593,559.377,6.995,14:12:14 20 Jan 2010,0,0,0,0.057,0.088,0.008,,,,1,13
8056,RailT2,+38.406451537,-82.474914660,458.104,13949916.542,1217914.653,559.361,6.995,14:12:14 20 Jan 2010,0,0,0,0.057,0.088,0.007,,,,1,13
8057,RailT2,+38.406444395,-82.474934931,458.087,13949914.035,1217908.805,559.344,6.995,14:12:15 20 Jan 2010,0,0,0,0.063,0.098,0.008,,,,1,13
8058,RailT2,+38.406437722,-82.474953702,458.067,13949911.692,1217903.388,559.324,6.995,14:12:16 20 Jan 2010,0,0,0,0.058,0.089,0.007,,,,1,13
8059,RailT2,+38.406430935,-82.474972808,458.071,13949909.308,1217897.875,559.328,6.995,14:12:17 20 Jan 2010,0,0,0,0.059,0.090,0.007,,,,1,13
8060,RailT2,+38.406425196,-82.474988968,458.070,13949907.293,1217893.213,559.326,6.995,14:12:17 20 Jan 2010,0,0,0,0.059,0.090,0.007,,,,1,13
8061,RailT2,+38.406419292,-82.475005824,458.086,13949905.221,1217888.349,559.342,6.995,14:12:19 20 Jan 2010,0,0,0,0.064,0.098,0.008,,,,1,13
8062,RailT2,+38.406413241,-82.475022759,458.034,13949903.095,1217883.463,559.290,6.995,14:12:55 20 Jan 2010,0,0,0,0.061,0.093,0.007,,,,1,13
8063,RailT2,+38.406406775,-82.475041103,458.050,13949900.825,1217878.170,559.306,6.995,14:12:56 20 Jan 2010,0,0,0,0.057,0.087,0.007,,,,1,13
8064,RailT2,+38.406400846,-82.475057899,458.013,13949898.744,1217873.324,559.269,6.995,14:12:57 20 Jan 2010,0,0,0,0.057,0.094,0.007,,,,1,12
8065,RailT2,+38.406393614,-82.475078455,457.989,13949896.205,1217867.393,559.245,6.995,14:12:57 20 Jan 2010,0,0,0,0.057,0.094,0.007,,,,1,12
8066,RailT2,+38.406385053,-82.475102716,457.995,13949893.199,1217860.393,559.251,6.995,14:12:58 20 Jan 2010,0,0,0,0.052,0.085,0.006,,,,1,12
8067,RailT2,+38.406378651,-82.475120763,457.958,13949890.952,1217855.186,559.213,6.995,14:12:58 20 Jan 2010,0,0,0,0.052,0.085,0.006,,,,1,12
8068,RailT2,+38.406371803,-82.475140171,457.994,13949888.547,1217849.586,559.250,6.995,14:12:59 20 Jan 2010,0,0,0,0.052,0.085,0.006,,,,1,12
8069,RailT2,+38.406364459,-82.475160954,457.956,13949885.969,1217843.589,559.211,6.995,14:12:59 20 Jan 2010,0,0,0,0.052,0.085,0.006,,,,1,12
8070,RailT2,+38.406356696,-82.475182958,457.927,13949883.243,1217837.240,559.182,6.995,14:13:00 20 Jan 2010,0,0,0,0.058,0.089,0.007,,,,1,13
8071,RailT2,+38.406348525,-82.475206083,457.927,13949880.375,1217830.568,559.182,6.995,14:13:00 20 Jan 2010,0,0,0,0.058,0.089,0.007,,,,1,13
8072,RailT2,+38.406339997,-82.475230373,457.910,13949877.381,1217823.560,559.166,6.995,14:13:00 20 Jan 2010,0,0,0,0.058,0.089,0.007,,,,1,13
8073,RailT2,+38.406331100,-82.475255594,457.869,13949874.257,1217816.283,559.124,6.995,14:13:01 20 Jan 2010,0,0,0,0.055,0.085,0.007,,,,1,13
8074,RailT2,+38.406321922,-82.475281403,457.864,13949871.034,1217808.836,559.119,6.995,14:13:01 20 Jan 2010,0,0,0,0.055,0.085,0.007,,,,1,13
8075,RailT2,+38.406312553,-82.475307761,457.808,13949867.744,1217801.231,559.063,6.995,14:13:02 20 Jan 2010,0,0,0,0.058,0.089,0.007,,,,1,13
8076,RailT2,+38.406303026,-82.475334744,457.807,13949864.400,1217793.445,559.061,6.995,14:13:02 20 Jan 2010,0,0,0,0.058,0.089,0.007,,,,1,13
8077,RailT2,+38.406293218,-82.475362658,457.754,13949860.957,1217785.391,559.008,6.995,14:13:02 20 Jan 2010,0,0,0,0.058,0.089,0.007,,,,1,13
8078,RailT2,+38.406283123,-82.475391225,457.733,13949857.412,1217777.149,558.988,6.995,14:13:03 20 Jan 2010,0,0,0,0.058,0.090,0.007,,,,1,13
8079,RailT2,+38.406272606,-82.475420620,457.736,13949853.718,1217768.667,558.991,6.995,14:13:03 20 Jan 2010,0,0,0,0.058,0.090,0.007,,,,1,13
8080,RailT2,+38.406261926,-82.475450874,457.695,13949849.969,1217759.938,558.949,6.995,14:13:04 20 Jan 2010,0,0,0,0.056,0.086,0.007,,,,1,13
8081,RailT2,+38.406250991,-82.475481764,457.687,13949846.129,1217751.025,558.942,6.995,14:13:04 20 Jan 2010,0,0,0,0.056,0.086,0.007,,,,1,13
8082,RailT2,+38.406239862,-82.475513256,457.620,13949842.222,1217741.938,558.874,6.995,14:13:04 20 Jan 2010,0,0,0,0.056,0.086,0.007,,,,1,13
8083,RailT2,+38.406228544,-82.475545244,457.590,13949838.248,1217732.709,558.844,6.995,14:13:05 20 Jan 2010,0,0,0,0.061,0.093,0.007,,,,1,13
8084,RailT2,+38.406222826,-82.475561402,457.582,13949836.240,1217728.047,558.836,6.995,14:13:05 20 Jan 2010,0,0,0,0.061,0.093,0.007,,,,1,13
8085,RailT2,+38.406217115,-82.475577669,457.565,13949834.236,1217723.353,558.819,6.995,14:13:05 20 Jan 2010,0,0,0,0.061,0.093,0.007,,,,1,13
8086,RailT2,+38.406211312,-82.475594146,457.541,13949832.198,1217718.599,558.795,6.995,14:13:05 20 Jan 2010,0,0,0,0.061,0.093,0.007,,,,1,13
8087,RailT2,+38.406205477,-82.475610626,457.551,13949830.150,1217713.844,558.805,6.995,14:13:06 20 Jan 2010,0,0,0,0.056,0.085,0.007,,,,1,13
8088,RailT2,+38.406199639,-82.475627300,457.522,13949828.101,1217709.033,558.776,6.995,14:13:06 20 Jan 2010,0,0,0,0.056,0.085,0.007,,,,1,13
8089,RailT2,+38.406193727,-82.475644100,457.498,13949826.025,1217704.186,558.751,6.995,14:13:06 20 Jan 2010,0,0,0,0.056,0.085,0.007,,,,1,13
8090,RailT2,+38.406187729,-82.475660948,457.527,13949823.919,1217699.325,558.780,6.995,14:13:06 20 Jan 2010,0,0,0,0.056,0.085,0.007,,,,1,13
8091,RailT2,+38.406181745,-82.475677877,457.496,13949821.818,1217694.440,558.749,6.995,14:13:06 20 Jan 2010,0,0,0,0.056,0.085,0.007,,,,1,13
8092,RailT2,+38.406175752,-82.475694929,457.466,13949819.714,1217689.520,558.719,6.995,14:13:07 20 Jan 2010,0,0,0,0.055,0.085,0.007,,,,1,13
8093,RailT2,+38.406169664,-82.475711989,457.468,13949817.576,1217684.597,558.721,6.995,14:13:07 20 Jan 2010,0,0,0,0.055,0.085,0.007,,,,1,13
8094,RailT2,+38.406163592,-82.475729137,457.493,13949815.444,1217679.650,558.746,6.995,14:13:07 20 Jan 2010,0,0,0,0.055,0.085,0.007,,,,1,13
8095,RailT2,+38.406157495,-82.475746358,457.463,13949813.303,1217674.681,558.717,6.995,14:13:07 20 Jan 2010,0,0,0,0.055,0.085,0.007,,,,1,13
8096,RailT2,+38.406151384,-82.475763625,457.395,13949811.157,1217669.699,558.648,6.995,14:13:07 20 Jan 2010,0,0,0,0.055,0.085,0.007,,,,1,13
8097,RailT2,+38.406145299,-82.475780921,457.383,13949809.022,1217664.708,558.636,6.995,14:13:08 20 Jan 2010,0,0,0,0.058,0.088,0.007,,,,1,13
8098,RailT2,+38.406139129,-82.475798285,457.345,13949806.855,1217659.698,558.598,6.995,14:13:08 20 Jan 2010,0,0,0,0.058,0.088,0.007,,,,1,13
8099,RailT2,+38.406132931,-82.475815666,457.316,13949804.678,1217654.682,558.569,6.995,14:13:08 20 Jan 2010,0,0,0,0.058,0.088,0.007,,,,1,13
8100,RailT2,+38.406126852,-82.475833086,457.320,13949802.545,1217649.657,558.573,6.995,14:13:08 20 Jan 2010,0,0,0,0.058,0.088,0.007,,,,1,13
8101,RailT2,+38.406120676,-82.475850477,457.282,13949800.376,1217644.639,558.535,6.995,14:13:08 20 Jan 2010,0,0,0,0.058,0.088,0.007,,,,1,13
8102,RailT2,+38.406114504,-82.475867932,457.307,13949798.209,1217639.602,558.559,6.995,14:13:09 20 Jan 2010,0,0,0,0.061,0.093,0.007,,,,1,13
8103,RailT2,+38.406108353,-82.475885434,457.306,13949796.050,1217634.553,558.559,6.995,14:13:09 20 Jan 2010,0,0,0,0.061,0.093,0.007,,,,1,13
8104,RailT2,+38.406102211,-82.475902990,457.289,13949793.894,1217629.488,558.541,6.995,14:13:09 20 Jan 2010,0,0,0,0.061,0.093,0.007,,,,1,13
8105,RailT2,+38.406096052,-82.475920497,457.282,13949791.732,1217624.436,558.534,6.995,14:13:09 20 Jan 2010,0,0,0,0.061,0.093,0.007,,,,1,13
8106,RailT2,+38.406089874,-82.475938072,457.246,13949789.564,1217619.366,558.498,6.995,14:13:09 20 Jan 2010,0,0,0,0.061,0.093,0.007,,,,1,13
8107,RailT2,+38.406083637,-82.475955666,457.247,13949787.374,1217614.289,558.499,6.995,14:13:10 20 Jan 2010,0,0,0,0.055,0.085,0.007,,,,1,13
8108,RailT2,+38.406077424,-82.475973250,457.242,13949785.192,1217609.215,558.494,6.995,14:13:10 20 Jan 2010,0,0,0,0.055,0.085,0.007,,,,1,13
8109,RailT2,+38.406071210,-82.475990852,457.221,13949783.011,1217604.137,558.473,6.995,14:13:10 20 Jan 2010,0,0,0,0.055,0.085,0.007,,,,1,13
8110,RailT2,+38.406064962,-82.476008537,457.197,13949780.817,1217599.034,558.449,6.995,14:13:10 20 Jan 2010,0,0,0,0.055,0.085,0.007,,,,1,13
8111,RailT2,+38.406058742,-82.476026220,457.168,13949778.634,1217593.932,558.420,6.995,14:13:10 20 Jan 2010,0,0,0,0.055,0.085,0.007,,,,1,13
8112,RailT2,+38.406052459,-82.476043883,457.154,13949776.427,1217588.835,558.406,6.995,14:13:11 20 Jan 2010,0,0,0,0.060,0.093,0.007,,,,1,13
8113,RailT2,+38.406046273,-82.476061607,457.149,13949774.256,1217583.722,558.401,6.995,14:13:11 20 Jan 2010,0,0,0,0.060,0.093,0.007,,,,1,13
8114,RailT2,+38.406040034,-82.476079333,457.135,13949772.066,1217578.607,558.387,6.995,14:13:11 20 Jan 2010,0,0,0,0.060,0.093,0.007,,,,1,13
8115,RailT2,+38.406033702,-82.476097147,457.142,13949769.843,1217573.467,558.394,6.995,14:13:11 20 Jan 2010,0,0,0,0.060,0.093,0.007,,,,1,13
8116,RailT2,+38.406027398,-82.476114897,457.112,13949767.629,1217568.345,558.364,6.995,14:13:11 20 Jan 2010,0,0,0,0.060,0.093,0.007,,,,1,13
8117,RailT2,+38.406021088,-82.476132707,457.111,13949765.413,1217563.207,558.363,6.995,14:13:12 20 Jan 2010,0,0,0,0.058,0.088,0.007,,,,1,13
8118,RailT2,+38.406014820,-82.476150539,457.113,13949763.213,1217558.062,558.364,6.995,14:13:12 20 Jan 2010,0,0,0,0.058,0.088,0.007,,,,1,13
8119,RailT2,+38.406008525,-82.476168390,457.084,13949761.003,1217552.911,558.336,6.995,14:13:12 20 Jan 2010,0,0,0,0.058,0.088,0.007,,,,1,13
8120,RailT2,+38.406002183,-82.476186237,457.049,13949758.776,1217547.761,558.300,6.995,14:13:12 20 Jan 2010,0,0,0,0.058,0.088,0.007,,,,1,13
8121,RailT2,+38.405995897,-82.476204132,457.037,13949756.570,1217542.598,558.289,6.995,14:13:12 20 Jan 2010,0,0,0,0.058,0.088,0.007,,,,1,13
8122,RailT2,+38.405989551,-82.476222036,457.048,13949754.341,1217537.432,558.299,6.995,14:13:13 20 Jan 2010,0,0,0,0.055,0.084,0.007,,,,1,13
8123,RailT2,+38.405983221,-82.476240005,457.033,13949752.119,1217532.248,558.285,6.995,14:13:13 20 Jan 2010,0,0,0,0.055,0.084,0.007,,,,1,13
8124,RailT2,+38.405976822,-82.476257971,457.023,13949749.872,1217527.064,558.274,6.995,14:13:13 20 Jan 2010,0,0,0,0.055,0.084,0.007,,,,1,13
8125,RailT2,+38.405970444,-82.476275973,457.029,13949747.632,1217521.869,558.280,6.995,14:13:13 20 Jan 2010,0,0,0,0.055,0.084,0.007,,,,1,13
8126,RailT2,+38.405964114,-82.476294075,456.987,13949745.411,1217516.647,558.237,6.995,14:13:13 20 Jan 2010,0,0,0,0.055,0.084,0.007,,,,1,13
8127,RailT2,+38.405957714,-82.476312112,456.964,13949743.164,1217511.442,558.215,6.995,14:13:14 20 Jan 2010,0,0,0,0.060,0.092,0.007,,,,1,13
8128,RailT2,+38.405951290,-82.476330248,456.958,13949740.908,1217506.209,558.208,6.995,14:13:14 20 Jan 2010,0,0,0,0.060,0.092,0.007,,,,1,13
8129,RailT2,+38.405944993,-82.476348440,456.909,13949738.699,1217500.961,558.160,6.995,14:13:14 20 Jan 2010,0,0,0,0.060,0.092,0.007,,,,1,13
8130,RailT2,+38.405938474,-82.476366624,456.890,13949736.409,1217495.714,558.141,6.995,14:13:14 20 Jan 2010,0,0,0,0.060,0.092,0.007,,,,1,13
8131,RailT2,+38.405932047,-82.476384838,456.923,13949734.153,1217490.458,558.174,6.995,14:13:14 20 Jan 2010,0,0,0,0.060,0.092,0.007,,,,1,13
8132,RailT2,+38.405925620,-82.476403165,456.889,13949731.897,1217485.171,558.140,6.995,14:13:15 20 Jan 2010,0,0,0,0.060,0.092,0.007,,,,1,13
8133,RailT2,+38.405919100,-82.476421512,456.885,13949729.607,1217479.877,558.135,6.995,14:13:15 20 Jan 2010,0,0,0,0.060,0.092,0.007,,,,1,13
8134,RailT2,+38.405912637,-82.476439917,456.855,13949727.339,1217474.566,558.106,6.995,14:13:15 20 Jan 2010,0,0,0,0.060,0.092,0.007,,,,1,13
8135,RailT2,+38.405906135,-82.476458347,456.867,13949725.056,1217469.249,558.117,6.995,14:13:15 20 Jan 2010,0,0,0,0.060,0.092,0.007,,,,1,13
8136,RailT2,+38.405899603,-82.476476906,456.827,13949722.763,1217463.894,558.078,6.995,14:13:15 20 Jan 2010,0,0,0,0.060,0.092,0.007,,,,1,13
8137,RailT2,+38.405893031,-82.476495421,456.772,13949720.456,1217458.552,558.022,6.995,14:13:16 20 Jan 2010,0,0,0,0.055,0.084,0.007,,,,1,13
8138,RailT2,+38.405886472,-82.476514024,456.799,13949718.153,1217453.184,558.049,6.995,14:13:16 20 Jan 2010,0,0,0,0.055,0.084,0.007,,,,1,13
8139,RailT2,+38.405879874,-82.476532596,456.785,13949715.836,1217447.825,558.035,6.995,14:13:16 20 Jan 2010,0,0,0,0.055,0.084,0.007,,,,1,13
8140,RailT2,+38.405873293,-82.476551320,456.746,13949713.526,1217442.423,557.995,6.995,14:13:16 20 Jan 2010,0,0,0,0.055,0.084,0.007,,,,1,13
8141,RailT2,+38.405866632,-82.476570000,456.739,13949711.187,1217437.033,557.989,6.995,14:13:16 20 Jan 2010,0,0,0,0.055,0.084,0.007,,,,1,13
8142,RailT2,+38.405860029,-82.476588743,456.743,13949708.869,1217431.625,557.993,6.995,14:13:17 20 Jan 2010,0,0,0,0.057,0.088,0.007,,,,1,13
8143,RailT2,+38.405853385,-82.476607572,456.735,13949706.536,1217426.192,557.985,6.995,14:13:17 20 Jan 2010,0,0,0,0.057,0.088,0.007,,,,1,13
8144,RailT2,+38.405846648,-82.476626416,456.746,13949704.170,1217420.754,557.996,6.995,14:13:17 20 Jan 2010,0,0,0,0.057,0.088,0.007,,,,1,13
8145,RailT2,+38.405840031,-82.476645402,456.673,13949701.848,1217415.277,557.923,6.995,14:13:17 20 Jan 2010,0,0,0,0.057,0.088,0.007,,,,1,13
8146,RailT2,+38.405833304,-82.476664341,456.700,13949699.486,1217409.812,557.949,6.995,14:13:17 20 Jan 2010,0,0,0,0.057,0.088,0.007,,,,1,13
8147,RailT2,+38.405826623,-82.476683325,456.648,13949697.140,1217404.334,557.897,6.995,14:13:18 20 Jan 2010,0,0,0,0.055,0.085,0.007,,,,1,13
8148,RailT2,+38.405819950,-82.476702296,456.665,13949694.798,1217398.861,557.914,6.995,14:13:18 20 Jan 2010,0,0,0,0.055,0.085,0.007,,,,1,13
8149,RailT2,+38.405813256,-82.476721370,456.645,13949692.449,1217393.358,557.894,6.995,14:13:18 20 Jan 2010,0,0,0,0.055,0.085,0.007,,,,1,13
8150,RailT2,+38.405806515,-82.476740419,456.617,13949690.082,1217387.861,557.867,6.995,14:13:18 20 Jan 2010,0,0,0,0.055,0.085,0.007,,,,1,13
8151,RailT2,+38.405799763,-82.476759524,456.612,13949687.711,1217382.349,557.861,6.995,14:13:18 20 Jan 2010,0,0,0,0.055,0.085,0.007,,,,1,13
8152,RailT2,+38.405793011,-82.476778694,456.594,13949685.341,1217376.818,557.843,6.995,14:13:19 20 Jan 2010,0,0,0,0.058,0.089,0.007,,,,1,13
8153,RailT2,+38.405786233,-82.476797829,456.606,13949682.961,1217371.296,557.855,6.995,14:13:19 20 Jan 2010,0,0,0,0.058,0.089,0.007,,,,1,13
8154,RailT2,+38.405779464,-82.476817051,456.578,13949680.585,1217365.750,557.827,6.995,14:13:19 20 Jan 2010,0,0,0,0.058,0.089,0.007,,,,1,13
8155,RailT2,+38.405772698,-82.476836358,456.580,13949678.210,1217360.180,557.829,6.995,14:13:19 20 Jan 2010,0,0,0,0.058,0.089,0.007,,,,1,13
8156,RailT2,+38.405765913,-82.476855571,456.554,13949675.828,1217354.636,557.803,6.995,14:13:19 20 Jan 2010,0,0,0,0.058,0.089,0.007,,,,1,13
8157,RailT2,+38.405759083,-82.476874832,456.638,13949673.430,1217349.079,557.887,6.995,14:13:20 20 Jan 2010,0,0,0,0.058,0.089,0.007,,,,1,13
8158,RailT2,+38.405752231,-82.476894232,456.533,13949671.024,1217343.481,557.781,6.995,14:13:20 20 Jan 2010,0,0,0,0.058,0.089,0.007,,,,1,13
8159,RailT2,+38.405745475,-82.476913615,456.531,13949668.654,1217337.889,557.779,6.995,14:13:20 20 Jan 2010,0,0,0,0.058,0.089,0.007,,,,1,13
8160,RailT2,+38.405738602,-82.476932956,456.535,13949666.240,1217332.308,557.784,6.995,14:13:20 20 Jan 2010,0,0,0,0.058,0.089,0.007,,,,1,13
8161,RailT2,+38.405731785,-82.476952366,456.554,13949663.847,1217326.708,557.802,6.995,14:13:20 20 Jan 2010,0,0,0,0.058,0.089,0.007,,,,1,13
8162,RailT2,+38.405724988,-82.476971787,456.548,13949661.462,1217321.105,557.796,6.995,14:13:21 20 Jan 2010,0,0,0,0.052,0.085,0.006,,,,1,12
8163,RailT2,+38.405718091,-82.476991221,456.563,13949659.040,1217315.497,557.811,6.995,14:13:21 20 Jan 2010,0,0,0,0.052,0.085,0.006,,,,1,12
8164,RailT2,+38.405711253,-82.477010628,456.586,13949656.640,1217309.897,557.834,6.995,14:13:21 20 Jan 2010,0,0,0,0.052,0.085,0.006,,,,1,12
8165,RailT2,+38.405704416,-82.477030156,456.602,13949654.240,1217304.263,557.850,6.995,14:13:21 20 Jan 2010,0,0,0,0.052,0.085,0.006,,,,1,12
8166,RailT2,+38.405697622,-82.477049688,456.636,13949651.856,1217298.628,557.884,6.995,14:13:21 20 Jan 2010,0,0,0,0.052,0.085,0.006,,,,1,12
8167,RailT2,+38.405690662,-82.477069259,456.618,13949649.412,1217292.981,557.865,6.995,14:13:22 20 Jan 2010,0,0,0,0.052,0.085,0.006,,,,1,12
8168,RailT2,+38.405683796,-82.477088737,456.641,13949647.002,1217287.361,557.889,6.995,14:13:22 20 Jan 2010,0,0,0,0.052,0.085,0.006,,,,1,12
8169,RailT2,+38.405676961,-82.477108327,456.641,13949644.603,1217281.709,557.888,6.995,14:13:22 20 Jan 2010,0,0,0,0.052,0.085,0.006,,,,1,12
8170,RailT2,+38.405669966,-82.477127881,456.658,13949642.146,1217276.066,557.905,6.995,14:13:22 20 Jan 2010,0,0,0,0.052,0.085,0.006,,,,1,12
8171,RailT2,+38.405663117,-82.477147526,456.638,13949639.743,1217270.399,557.886,6.995,14:13:22 20 Jan 2010,0,0,0,0.052,0.085,0.006,,,,1,12
8172,RailT2,+38.405656150,-82.477167190,456.636,13949637.297,1217264.725,557.883,6.995,14:13:23 20 Jan 2010,0,0,0,0.056,0.091,0.007,,,,1,12
8173,RailT2,+38.405649161,-82.477186811,456.602,13949634.842,1217259.063,557.850,6.995,14:13:23 20 Jan 2010,0,0,0,0.056,0.091,0.007,,,,1,12
8174,RailT2,+38.405642145,-82.477206432,456.624,13949632.378,1217253.401,557.871,6.995,14:13:23 20 Jan 2010,0,0,0,0.056,0.091,0.007,,,,1,12
8175,RailT2,+38.405635153,-82.477226197,456.566,13949629.923,1217247.698,557.813,6.995,14:13:23 20 Jan 2010,0,0,0,0.056,0.091,0.007,,,,1,12
8176,RailT2,+38.405628163,-82.477245958,456.554,13949627.469,1217241.996,557.801,6.995,14:13:23 20 Jan 2010,0,0,0,0.056,0.091,0.007,,,,1,12
8177,RailT2,+38.405621154,-82.477265767,456.552,13949625.008,1217236.281,557.799,6.995,14:13:24 20 Jan 2010,0,0,0,0.058,0.095,0.007,,,,1,12
8178,RailT2,+38.405614177,-82.477285582,456.550,13949622.559,1217230.563,557.796,6.995,14:13:24 20 Jan 2010,0,0,0,0.058,0.095,0.007,,,,1,12
8179,RailT2,+38.405607128,-82.477305467,456.552,13949620.084,1217224.826,557.799,6.995,14:13:24 20 Jan 2010,0,0,0,0.058,0.095,0.007,,,,1,12
8180,RailT2,+38.405600068,-82.477325347,456.512,13949617.605,1217219.089,557.758,6.995,14:13:24 20 Jan 2010,0,0,0,0.058,0.095,0.007,,,,1,12
8181,RailT2,+38.405592974,-82.477345255,456.543,13949615.113,1217213.345,557.790,6.995,14:13:24 20 Jan 2010,0,0,0,0.058,0.095,0.007,,,,1,12
8182,RailT2,+38.405585974,-82.477365210,456.533,13949612.657,1217207.587,557.780,6.995,14:13:25 20 Jan 2010,0,0,0,0.055,0.090,0.007,,,,1,12
8183,RailT2,+38.405578931,-82.477385222,456.511,13949610.184,1217201.813,557.757,6.995,14:13:25 20 Jan 2010,0,0,0,0.055,0.090,0.007,,,,1,12
8184,RailT2,+38.405571876,-82.477405246,456.488,13949607.708,1217196.036,557.734,6.995,14:13:25 20 Jan 2010,0,0,0,0.055,0.090,0.007,,,,1,12
8185,RailT2,+38.405564742,-82.477425230,456.527,13949605.202,1217190.269,557.774,6.995,14:13:25 20 Jan 2010,0,0,0,0.055,0.090,0.007,,,,1,12
8186,RailT2,+38.405557698,-82.477445248,456.594,13949602.730,1217184.493,557.840,6.995,14:13:25 20 Jan 2010,0,0,0,0.055,0.090,0.007,,,,1,12
8187,RailT2,+38.405550635,-82.477465413,456.496,13949600.251,1217178.675,557.742,6.995,14:13:26 20 Jan 2010,0,0,0,0.052,0.084,0.006,,,,1,12
8188,RailT2,+38.405543450,-82.477485435,456.582,13949597.727,1217172.898,557.828,6.995,14:13:26 20 Jan 2010,0,0,0,0.052,0.084,0.006,,,,1,12
8189,RailT2,+38.405536355,-82.477505528,456.608,13949595.236,1217167.100,557.854,6.995,14:13:26 20 Jan 2010,0,0,0,0.052,0.084,0.006,,,,1,12
8190,RailT2,+38.405529198,-82.477525647,456.636,13949592.723,1217161.295,557.882,6.995,14:13:26 20 Jan 2010,0,0,0,0.052,0.084,0.006,,,,1,12
8191,RailT2,+38.405522174,-82.477545948,456.550,13949590.259,1217155.438,557.796,6.995,14:13:26 20 Jan 2010,0,0,0,0.052,0.084,0.006,,,,1,12
8192,RailT2,+38.405515037,-82.477566151,456.549,13949587.753,1217149.609,557.795,6.995,14:13:27 20 Jan 2010,0,0,0,0.053,0.081,0.006,,,,1,11
8193,RailT2,+38.405507907,-82.477586280,456.667,13949585.250,1217143.800,557.913,6.995,14:13:27 20 Jan 2010,0,0,0,0.053,0.081,0.006,,,,1,11
8194,RailT2,+38.405500738,-82.477606478,456.625,13949582.732,1217137.972,557.871,6.995,14:13:27 20 Jan 2010,0,0,0,0.053,0.081,0.006,,,,1,11
