Feb18a,C&O subdivision
UTM,17 North,(WGS 84),Geoid03

PointID,FeatureCode,Latitude,Longitude,EllipsoidHeight,Northing,Easting,Elevation,AntennaHeight,StartTime,DeltaX,DeltaY,DeltaZ,HorizontalPrecision,VerticalPrecision,RMS,MaxPDOP,MaxHDOP,MaxVDOP,NbrGPSpos,MinSatellites
2579,LR,+38.58433ø,-82.22055ø,447.739,14013612.011,1291642.137,557.234,7.461,11:59:34 18 Feb 2009,52996.391,44199.797,45891.806,0.110,0.105,0.006,2.606,1.887,1.797,1,6
2580,LR,+38.58434ø,-82.22045ø,447.803,14013615.245,1291670.226,557.298,7.461,11:59:35 18 Feb 2009,53023.887,44205.775,45894.667,0.133,0.127,0.006,2.606,1.888,1.797,1,6
2581,LR,+38.58435ø,-82.22035ø,447.815,14013618.445,1291697.751,557.310,7.461,11:59:36 18 Feb 2009,53050.822,44211.690,45897.462,0.125,0.119,0.007,2.606,1.888,1.797,1,6
2582,LR,+38.58436ø,-82.22025ø,447.788,14013621.925,1291727.353,557.283,7.461,11:59:37 18 Feb 2009,53079.782,44218.107,45900.474,0.152,0.145,0.007,2.606,1.888,1.797,1,6
2583,LR,+38.58437ø,-82.22016ø,447.768,14013624.981,1291753.715,557.264,7.461,11:59:38 18 Feb 2009,53105.575,44223.791,45903.124,0.123,0.117,0.008,2.606,1.888,1.797,1,6
2584,LR,+38.58438ø,-82.22007ø,447.758,14013628.015,1291779.558,557.254,7.461,11:59:39 18 Feb 2009,53130.860,44229.380,45905.759,0.098,0.093,0.007,2.607,1.888,1.798,1,6
2585,LR,+38.58439ø,-82.21998ø,447.759,14013630.982,1291804.868,557.255,7.461,11:59:40 18 Feb 2009,53155.624,44234.843,45908.342,0.122,0.116,0.005,2.607,1.888,1.798,1,6
2586,LR,+38.58440ø,-82.21990ø,447.742,14013633.525,1291827.228,557.238,7.461,11:59:41 18 Feb 2009,53177.507,44239.633,45910.551,0.098,0.093,0.007,2.607,1.888,1.798,1,6
2587,LR,+38.58441ø,-82.21981ø,447.677,14013636.667,1291854.059,557.174,7.461,11:59:42 18 Feb 2009,53203.752,44245.473,45913.246,0.070,0.067,0.005,2.607,1.888,1.798,1,6
2588,LR,+38.58442ø,-82.21972ø,447.668,14013639.325,1291878.088,557.165,7.461,11:59:43 18 Feb 2009,53227.278,44250.568,45915.568,0.119,0.113,0.004,2.607,1.888,1.798,1,6
2589,LR,+38.58443ø,-82.21964ø,447.583,14013642.151,1291902.386,557.080,7.461,11:59:44 18 Feb 2009,53251.045,44255.865,45917.976,0.030,0.028,0.006,2.607,1.888,1.798,1,6
2590,LR,+38.58443ø,-82.21955ø,447.592,14013645.016,1291927.262,557.089,7.461,11:59:45 18 Feb 2009,53275.390,44261.197,45920.481,0.035,0.034,0.002,2.607,1.888,1.798,1,6
2591,LR,+38.58444ø,-82.21946ø,447.537,14013647.995,1291952.495,557.035,7.461,11:59:46 18 Feb 2009,53300.071,44266.698,45923.038,0.052,0.049,0.002,2.607,1.888,1.798,1,6
2592,LR,+38.58445ø,-82.21937ø,447.585,14013650.863,1291977.714,557.083,7.461,11:59:47 18 Feb 2009,53324.759,44272.050,45925.572,0.045,0.043,0.003,2.608,1.888,1.799,1,6
2593,LR,+38.58446ø,-82.21929ø,447.533,14013653.753,1292002.918,557.031,7.461,11:59:48 18 Feb 2009,53349.420,44277.491,45928.060,0.037,0.035,0.002,2.608,1.888,1.799,1,6
2594,LR,+38.58447ø,-82.21920ø,447.505,14013656.711,1292028.194,557.004,7.461,11:59:49 18 Feb 2009,53374.148,44282.965,45930.617,0.058,0.055,0.002,2.608,1.888,1.799,1,6
2595,LR,+38.58448ø,-82.21911ø,447.492,14013659.566,1292053.626,556.991,7.461,11:59:50 18 Feb 2009,53399.043,44288.388,45933.105,0.052,0.049,0.003,2.608,1.888,1.799,1,6
2596,LR,+38.58449ø,-82.21902ø,447.417,14013662.591,1292079.158,556.916,7.461,11:59:51 18 Feb 2009,53424.013,44293.976,45935.688,0.041,0.039,0.003,2.608,1.888,1.799,1,6
2597,LR,+38.58450ø,-82.21892ø,447.383,14013665.860,1292107.312,556.882,7.461,11:59:52 18 Feb 2009,53451.559,44300.061,45938.515,0.103,0.099,0.002,2.608,1.888,1.799,1,6
2598,LR,+38.58451ø,-82.21884ø,447.378,14013668.481,1292130.130,556.878,7.461,11:59:53 18 Feb 2009,53473.889,44304.957,45940.798,0.146,0.139,0.006,2.608,1.888,1.799,1,6
2599,LR,+38.58451ø,-82.21875ø,447.397,14013671.334,1292155.183,556.897,7.461,11:59:54 18 Feb 2009,53498.411,44310.298,45943.300,0.182,0.173,0.008,2.608,1.888,1.800,1,6
2600,LR,+38.58452ø,-82.21867ø,447.389,14013674.246,1292180.257,556.889,7.461,11:59:55 18 Feb 2009,53522.946,44315.700,45945.832,0.178,0.170,0.010,2.609,1.888,1.800,1,6
2601,LR,+38.58453ø,-82.21858ø,447.441,14013677.109,1292205.445,556.941,7.461,11:59:56 18 Feb 2009,53547.605,44321.042,45948.364,0.188,0.179,0.010,2.609,1.888,1.800,1,6
2602,LR,+38.58454ø,-82.21849ø,447.466,14013679.993,1292230.466,556.966,7.461,11:59:57 18 Feb 2009,53572.093,44326.393,45950.894,0.154,0.146,0.010,2.609,1.888,1.800,1,6
2603,LR,+38.58455ø,-82.21841ø,447.493,14013682.823,1292254.997,556.994,7.461,11:59:58 18 Feb 2009,53596.102,44331.639,45953.378,0.114,0.109,0.008,2.609,1.888,1.800,1,6
2604,LR,+38.58456ø,-82.21832ø,447.518,14013685.545,1292278.992,557.019,7.461,11:59:59 18 Feb 2009,53619.592,44336.744,45955.771,0.108,0.103,0.006,2.609,1.889,1.800,1,6
2605,LR,+38.58457ø,-82.21824ø,447.480,14013688.336,1292302.559,556.982,7.461,12:00:00 18 Feb 2009,53642.643,44341.878,45958.174,0.090,0.086,0.006,2.609,1.889,1.800,1,6
2606,LR,+38.58458ø,-82.21816ø,447.463,14013690.975,1292325.636,556.965,7.461,12:00:01 18 Feb 2009,53665.226,44346.832,45960.466,0.070,0.067,0.005,2.609,1.889,1.801,1,6
2607,LR,+38.58458ø,-82.21808ø,447.462,14013693.565,1292348.299,556.964,7.461,12:00:02 18 Feb 2009,53687.407,44351.684,45962.725,0.165,0.158,0.004,2.609,1.889,1.801,1,6
2608,LR,+38.58459ø,-82.21800ø,447.471,14013696.047,1292370.471,556.973,7.461,12:00:03 18 Feb 2009,53709.113,44356.391,45964.901,0.098,0.094,0.009,2.610,1.889,1.801,1,6
2609,LR,+38.58460ø,-82.21793ø,447.470,14013698.578,1292392.194,556.972,7.461,12:00:04 18 Feb 2009,53730.369,44361.072,45967.104,0.136,0.130,0.005,2.610,1.889,1.801,1,6
2610,LR,+38.58461ø,-82.21785ø,447.533,14013701.060,1292413.839,557.036,7.461,12:00:05 18 Feb 2009,53751.558,44365.660,45969.308,0.107,0.102,0.007,2.610,1.889,1.801,1,6
2611,LR,+38.58461ø,-82.21778ø,447.614,14013703.513,1292435.441,557.117,7.461,12:00:06 18 Feb 2009,53772.711,44370.212,45971.501,0.111,0.106,0.006,2.610,1.889,1.801,1,6
2612,LR,+38.58462ø,-82.21770ø,447.702,14013706.042,1292457.236,557.205,7.461,12:00:07 18 Feb 2009,53794.048,44374.833,45973.759,0.095,0.090,0.006,2.610,1.889,1.801,1,6
2613,LR,+38.58463ø,-82.21762ø,447.828,14013708.555,1292479.368,557.331,7.461,12:00:08 18 Feb 2009,53815.724,44379.463,45976.031,0.095,0.133,0.005,2.610,1.508,2.130,1,7
2614,LR,+38.58464ø,-82.21754ø,447.870,14013711.171,1292501.864,557.374,7.461,12:00:09 18 Feb 2009,53837.740,44384.273,45978.337,0.119,0.168,0.006,2.610,1.509,2.130,1,7
2615,LR,+38.58464ø,-82.21746ø,447.947,14013713.796,1292524.682,557.451,7.461,12:00:10 18 Feb 2009,53860.079,44389.109,45980.673,0.124,0.118,0.008,2.611,1.889,1.802,1,6
2616,LR,+38.58465ø,-82.21738ø,448.032,14013716.484,1292547.840,557.536,7.461,12:00:11 18 Feb 2009,53882.749,44394.026,45983.068,0.087,0.083,0.007,2.611,1.889,1.802,1,6
2617,LR,+38.58466ø,-82.21730ø,448.040,14013719.211,1292571.318,557.545,7.461,12:00:12 18 Feb 2009,53905.723,44399.072,45985.448,0.102,0.097,0.005,2.611,1.889,1.802,1,6
2618,LR,+38.58467ø,-82.21722ø,448.084,14013722.001,1292594.893,557.589,7.461,12:00:13 18 Feb 2009,53928.792,44404.144,45987.901,0.104,0.099,0.005,2.611,1.889,1.802,1,6
2619,LR,+38.58468ø,-82.21714ø,448.173,14013724.711,1292618.398,557.678,7.461,12:00:14 18 Feb 2009,53951.803,44409.121,45990.319,0.089,0.085,0.006,2.611,1.889,1.802,1,6
2620,LR,+38.58469ø,-82.21705ø,448.252,14013727.424,1292641.776,557.757,7.461,12:00:15 18 Feb 2009,53974.688,44414.089,45992.731,0.143,0.137,0.005,2.611,1.889,1.803,1,6
2621,LR,+38.58469ø,-82.21697ø,448.328,14013730.082,1292664.938,557.833,7.461,12:00:16 18 Feb 2009,53997.364,44418.996,45995.097,0.114,0.109,0.008,2.611,1.889,1.803,1,6
2622,LR,+38.58470ø,-82.21689ø,448.359,14013732.730,1292687.632,557.864,7.461,12:00:17 18 Feb 2009,54019.573,44423.864,45997.422,0.162,0.154,0.006,2.611,1.889,1.803,1,6
2623,LR,+38.58471ø,-82.21681ø,448.476,14013735.541,1292711.861,557.982,7.461,12:00:18 18 Feb 2009,54043.294,44428.985,45999.944,0.170,0.162,0.009,2.612,1.889,1.803,1,6
2624,LR,+38.58472ø,-82.21674ø,448.503,14013737.690,1292730.710,558.009,7.461,12:00:19 18 Feb 2009,54061.746,44432.996,46001.835,0.166,0.158,0.009,2.612,1.889,1.803,1,6
2625,LR,+38.58473ø,-82.21667ø,448.515,14013740.191,1292751.972,558.022,7.461,12:00:20 18 Feb 2009,54082.549,44437.582,46004.019,0.153,0.146,0.009,2.612,1.889,1.803,1,6
2626,LR,+38.58473ø,-82.21662ø,448.510,14013741.987,1292767.318,558.016,7.461,12:00:21 18 Feb 2009,54097.563,44440.897,46005.578,0.140,0.133,0.008,2.612,1.889,1.803,1,6
2627,LR,+38.58474ø,-82.21656ø,448.529,14013743.879,1292783.130,558.036,7.461,12:00:22 18 Feb 2009,54113.033,44444.319,46007.233,0.121,0.115,0.008,2.612,1.890,1.804,1,6
2628,LR,+38.58474ø,-82.21652ø,448.524,14013745.185,1292794.303,558.031,7.461,12:00:23 18 Feb 2009,54123.964,44446.733,46008.367,0.133,0.127,0.006,2.612,1.890,1.804,1,6
2629,LR,+38.58474ø,-82.21649ø,448.535,14013746.339,1292804.211,558.041,7.461,12:00:24 18 Feb 2009,54133.660,44448.859,46009.379,0.121,0.115,0.007,2.612,1.890,1.804,1,6
2630,LR,+38.58475ø,-82.21645ø,448.547,14013747.815,1292816.079,558.054,7.461,12:00:25 18 Feb 2009,54145.265,44451.464,46010.663,0.143,0.137,0.006,2.612,1.890,1.804,1,6
2631,LR,+38.58475ø,-82.21640ø,448.560,14013749.293,1292829.404,558.067,7.461,12:00:26 18 Feb 2009,54158.312,44454.279,46011.965,0.117,0.112,0.008,2.613,1.890,1.804,1,6
2632,LR,+38.58476ø,-82.21635ø,448.560,14013751.113,1292844.255,558.067,7.461,12:00:27 18 Feb 2009,54172.835,44457.534,46013.541,0.084,0.080,0.006,2.613,1.890,1.804,1,6
2633,LR,+38.58477ø,-82.21629ø,448.476,14013753.211,1292861.190,557.983,7.461,12:00:28 18 Feb 2009,54189.384,44461.325,46015.305,0.103,0.098,0.005,2.613,1.890,1.804,1,6
2634,LR,+38.58477ø,-82.21622ø,448.464,14013755.558,1292880.215,557.972,7.461,12:00:29 18 Feb 2009,54207.986,44465.512,46017.329,0.092,0.088,0.006,2.613,1.890,1.805,1,6
2635,LR,+38.58478ø,-82.21615ø,448.441,14013758.146,1292900.966,557.948,7.461,12:00:30 18 Feb 2009,54228.271,44470.106,46019.553,0.070,0.067,0.005,2.613,1.890,1.805,1,6
2636,LR,+38.58479ø,-82.21607ø,448.394,14013761.054,1292923.080,557.902,7.461,12:00:31 18 Feb 2009,54249.873,44475.110,46022.026,0.088,0.084,0.004,2.613,1.890,1.805,1,6
2637,LR,+38.58480ø,-82.21599ø,448.291,14013764.236,1292946.616,557.799,7.461,12:00:32 18 Feb 2009,54272.849,44480.533,46024.693,0.090,0.086,0.005,2.613,1.890,1.805,1,6
2638,LR,+38.58481ø,-82.21590ø,448.235,14013767.699,1292971.417,557.744,7.461,12:00:33 18 Feb 2009,54297.054,44486.273,46027.623,0.082,0.078,0.005,2.614,1.890,1.805,1,6
2639,LR,+38.58482ø,-82.21581ø,448.120,14013771.395,1292997.374,557.629,7.461,12:00:34 18 Feb 2009,54322.376,44492.368,46030.709,0.089,0.085,0.004,2.614,1.890,1.805,1,6
2640,LR,+38.58483ø,-82.21572ø,448.079,14013775.496,1293024.569,557.588,7.461,12:00:35 18 Feb 2009,54348.890,44498.834,46034.171,0.100,0.096,0.005,2.614,1.890,1.805,1,6
2641,LR,+38.58485ø,-82.21562ø,448.003,14013779.867,1293053.018,557.513,7.461,12:00:36 18 Feb 2009,54376.616,44505.673,46037.836,0.105,0.100,0.005,2.614,1.890,1.806,1,6
2642,LR,+38.58486ø,-82.21552ø,447.947,14013784.441,1293082.008,557.457,7.461,12:00:37 18 Feb 2009,54404.859,44512.699,46041.676,0.122,0.117,0.006,2.614,1.890,1.806,1,6
2643,LR,+38.58487ø,-82.21542ø,447.930,14013789.099,1293110.653,557.440,7.461,12:00:38 18 Feb 2009,54432.758,44519.699,46045.604,0.111,0.106,0.007,2.614,1.890,1.806,1,6
2644,LR,+38.58489ø,-82.21532ø,447.935,14013793.956,1293139.228,557.446,7.461,12:00:39 18 Feb 2009,54460.569,44526.792,46049.701,0.095,0.091,0.006,2.614,1.890,1.806,1,6
2645,LR,+38.58490ø,-82.21521ø,447.958,14013799.438,1293170.718,557.468,7.461,12:00:40 18 Feb 2009,54491.207,44534.677,46054.327,0.148,0.141,0.005,2.615,1.890,1.806,1,6
2646,LR,+38.58492ø,-82.21512ø,448.029,14013804.091,1293196.465,557.540,7.461,12:00:41 18 Feb 2009,54516.246,44541.188,46058.275,0.134,0.128,0.008,2.615,1.890,1.806,1,6
2647,LR,+38.58493ø,-82.21502ø,448.066,14013809.420,1293225.128,557.578,7.461,12:00:42 18 Feb 2009,54544.103,44548.560,46062.761,0.116,0.111,0.007,2.615,1.890,1.806,1,6
2648,LR,+38.58495ø,-82.21492ø,448.167,14013814.848,1293253.672,557.678,7.461,12:00:43 18 Feb 2009,54571.838,44555.929,46067.363,0.103,0.098,0.006,2.615,1.891,1.807,1,6
2649,LR,+38.58497ø,-82.21481ø,448.225,14013820.942,1293284.760,557.737,7.461,12:00:44 18 Feb 2009,54602.022,44564.105,46072.485,0.095,0.090,0.006,2.615,1.891,1.807,1,6
2650,LR,+38.58498ø,-82.21471ø,448.267,14013826.632,1293312.807,557.779,7.461,12:00:45 18 Feb 2009,54629.233,44571.608,46077.250,0.091,0.087,0.005,2.615,1.891,1.807,1,6
2651,LR,+38.58500ø,-82.21461ø,448.381,14013832.423,1293340.650,557.894,7.461,12:00:46 18 Feb 2009,54656.241,44579.088,46082.137,0.106,0.101,0.005,2.615,1.891,1.807,1,6
2652,LR,+38.58502ø,-82.21452ø,448.549,14013838.290,1293368.245,558.061,7.461,12:00:47 18 Feb 2009,54683.001,44586.538,46087.113,0.059,0.087,0.006,3.878,2.192,3.198,1,5
2653,LR,+38.58504ø,-82.21442ø,448.511,14013844.303,1293395.757,558.024,7.461,12:00:48 18 Feb 2009,54709.644,44594.226,46092.076,0.032,0.047,0.003,3.878,2.192,3.198,1,5
2654,LR,+38.58505ø,-82.21433ø,448.544,14013850.452,1293423.186,558.058,7.461,12:00:49 18 Feb 2009,54736.198,44601.930,46097.188,0.041,0.060,0.002,3.878,2.192,3.198,1,5
2655,LR,+38.58507ø,-82.21423ø,448.501,14013856.644,1293450.646,558.014,7.461,12:00:50 18 Feb 2009,54762.770,44609.724,46102.285,0.028,0.041,0.002,3.878,2.193,3.199,1,5
2656,LR,+38.58509ø,-82.21414ø,448.552,14013863.026,1293478.041,558.066,7.461,12:00:51 18 Feb 2009,54789.270,44617.553,46107.590,0.063,0.091,0.001,3.878,2.193,3.199,1,5
2657,LR,+38.58511ø,-82.21404ø,448.490,14013869.474,1293505.474,558.004,7.461,12:00:52 18 Feb 2009,54815.789,44625.516,46112.876,0.068,0.099,0.003,3.878,2.193,3.199,1,5
2658,LR,+38.58513ø,-82.21394ø,448.519,14013876.272,1293532.936,558.033,7.461,12:00:53 18 Feb 2009,54842.312,44633.629,46118.493,0.040,0.058,0.003,3.878,2.193,3.199,1,5
2659,LR,+38.58515ø,-82.21385ø,448.536,14013883.138,1293560.520,558.051,7.461,12:00:54 18 Feb 2009,54868.948,44641.809,46124.156,0.047,0.069,0.002,3.878,2.193,3.199,1,5
2660,LR,+38.58517ø,-82.21375ø,448.572,14013890.273,1293588.151,558.088,7.461,12:00:55 18 Feb 2009,54895.606,44650.148,46130.043,0.023,0.034,0.002,3.879,2.193,3.199,1,5
2661,LR,+38.58519ø,-82.21365ø,448.660,14013897.608,1293616.039,558.176,7.461,12:00:56 18 Feb 2009,54922.505,44658.607,46136.121,0.058,0.085,0.001,3.879,2.193,3.199,1,5
2662,LR,+38.58521ø,-82.21356ø,448.580,14013904.862,1293644.349,558.096,7.461,12:00:57 18 Feb 2009,54949.811,44667.207,46142.034,0.065,0.095,0.003,3.879,2.193,3.199,1,5
2663,LR,+38.58523ø,-82.21346ø,448.565,14013912.423,1293672.956,558.082,7.461,12:00:58 18 Feb 2009,54977.388,44675.988,46148.233,0.094,0.137,0.003,3.879,2.193,3.199,1,5
2664,LR,+38.58525ø,-82.21335ø,448.525,14013920.254,1293701.872,558.042,7.461,12:00:59 18 Feb 2009,55005.242,44685.000,46154.629,0.063,0.092,0.004,3.879,2.193,3.199,1,5
2665,LR,+38.58528ø,-82.21325ø,448.491,14013928.130,1293731.153,558.008,7.461,12:01:00 18 Feb 2009,55033.454,44694.087,46161.067,0.046,0.067,0.003,3.879,2.193,3.200,1,5
2666,LR,+38.58530ø,-82.21315ø,448.527,14013936.077,1293760.738,558.044,7.461,12:01:01 18 Feb 2009,55061.967,44703.207,46167.608,0.082,0.120,0.002,3.879,2.193,3.200,1,5
2667,LR,+38.58532ø,-82.21305ø,448.468,14013944.265,1293790.645,557.986,7.461,12:01:02 18 Feb 2009,55090.765,44712.595,46174.282,0.087,0.127,0.004,3.879,2.193,3.200,1,5
2668,LR,+38.58535ø,-82.21294ø,448.409,14013952.405,1293820.739,557.927,7.461,12:01:03 18 Feb 2009,55119.754,44721.981,46180.920,0.148,0.216,0.004,3.880,2.193,3.200,1,5
2669,LR,+38.58537ø,-82.21283ø,448.396,14013960.628,1293850.899,557.914,7.461,12:01:04 18 Feb 2009,55148.804,44731.393,46187.652,0.100,0.146,0.007,3.880,2.194,3.200,1,5
2670,LR,+38.58539ø,-82.21273ø,448.351,14013968.816,1293881.029,557.870,7.461,12:01:05 18 Feb 2009,55177.824,44740.802,46194.337,0.146,0.213,0.005,3.880,2.194,3.200,1,5
2671,LR,+38.58542ø,-82.21263ø,448.438,14013976.926,1293911.067,557.957,7.461,12:01:06 18 Feb 2009,55206.775,44750.048,46201.042,0.049,0.071,0.007,3.880,2.194,3.200,1,5
2672,LR,+38.58544ø,-82.21252ø,448.490,14013985.202,1293941.008,558.010,7.461,12:01:07 18 Feb 2009,55235.610,44759.411,46207.854,0.235,0.225,0.002,3.880,2.803,2.683,1,6
2673,LR,+38.58546ø,-82.21242ø,448.577,14013993.263,1293970.975,558.097,7.461,12:01:08 18 Feb 2009,55264.495,44768.617,46214.520,0.180,0.172,0.009,3.880,2.803,2.683,1,6
2674,LR,+38.58549ø,-82.21231ø,448.463,14014001.502,1294000.784,557.983,7.461,12:01:09 18 Feb 2009,55293.185,44778.066,46221.197,0.151,0.145,0.007,3.880,2.803,2.683,1,6
2675,LR,+38.58551ø,-82.21221ø,448.523,14014009.623,1294030.570,558.044,7.461,12:01:10 18 Feb 2009,55321.883,44787.303,46227.892,0.075,0.110,0.005,3.881,2.194,3.201,1,5
2676,LR,+38.58553ø,-82.21211ø,448.478,14014017.557,1294059.916,557.999,7.461,12:01:11 18 Feb 2009,55350.153,44796.444,46234.370,0.111,0.161,0.003,3.881,2.194,3.201,1,5
2677,LR,+38.58556ø,-82.21201ø,448.445,14014025.288,1294088.670,557.966,7.461,12:01:12 18 Feb 2009,55377.856,44805.367,46240.690,0.019,0.027,0.005,3.881,2.194,3.201,1,5
2678,LR,+38.58558ø,-82.21191ø,448.507,14014033.159,1294116.716,558.028,7.461,12:01:13 18 Feb 2009,55404.857,44814.198,46247.172,0.120,0.175,0.001,3.881,2.194,3.201,1,5
2679,LR,+38.58560ø,-82.21181ø,448.389,14014040.454,1294144.239,557.911,7.461,12:01:14 18 Feb 2009,55431.376,44822.740,46253.086,0.181,0.264,0.006,3.881,2.194,3.201,1,5
2680,LR,+38.58562ø,-82.21172ø,448.373,14014047.733,1294170.610,557.895,7.461,12:01:15 18 Feb 2009,55456.768,44831.028,46259.038,0.100,0.146,0.008,3.881,2.195,3.201,1,5
2681,LR,+38.58572ø,-82.21127ø,448.398,14014082.766,1294298.933,557.922,7.461,12:01:21 18 Feb 2009,55580.371,44871.037,46287.768,0.253,0.158,0.005,4.615,3.917,2.441,1,5
2682,LR,+38.58574ø,-82.21121ø,448.345,14014087.610,1294316.792,557.869,7.461,12:01:22 18 Feb 2009,55597.571,44876.630,46291.705,0.123,0.077,0.007,4.614,3.916,2.441,1,5
2683,LR,+38.58575ø,-82.21115ø,448.326,14014092.359,1294334.215,557.850,7.461,12:01:23 18 Feb 2009,55614.351,44882.075,46295.586,0.107,0.067,0.003,4.613,3.915,2.441,1,5
2684,LR,+38.58576ø,-82.21109ø,448.308,14014096.927,1294351.130,557.832,7.461,12:01:24 18 Feb 2009,55630.648,44887.335,46299.321,0.131,0.082,0.003,4.613,3.914,2.440,1,5
2685,LR,+38.58578ø,-82.21103ø,448.316,14014101.466,1294367.499,557.840,7.461,12:01:25 18 Feb 2009,55646.408,44892.478,46303.043,0.132,0.082,0.003,4.612,3.914,2.440,1,5
2686,LR,+38.58579ø,-82.21097ø,448.327,14014106.199,1294384.947,557.851,7.461,12:01:26 18 Feb 2009,55663.218,44897.894,46306.930,0.128,0.080,0.003,4.611,3.913,2.440,1,5
2687,LR,+38.58582ø,-82.21086ø,448.304,14014115.216,1294418.230,557.829,7.461,12:01:28 18 Feb 2009,55695.281,44908.251,46314.309,0.123,0.077,0.003,4.610,3.911,2.440,1,5
2688,LR,+38.58583ø,-82.21080ø,448.236,14014120.079,1294435.869,557.761,7.461,12:01:29 18 Feb 2009,55712.259,44913.836,46318.250,0.044,0.027,0.003,4.609,3.911,2.440,1,5
2689,LR,+38.58585ø,-82.21073ø,448.229,14014125.561,1294455.805,557.754,7.461,12:01:30 18 Feb 2009,55731.458,44920.085,46322.737,0.037,0.023,0.001,4.609,3.910,2.440,1,5
2690,LR,+38.58586ø,-82.21067ø,448.323,14014130.078,1294471.941,557.849,7.461,12:01:31 18 Feb 2009,55746.999,44925.114,46326.494,0.043,0.027,0.001,4.608,3.909,2.440,1,5
2691,LR,+38.58587ø,-82.21061ø,448.221,14014134.902,1294489.489,557.747,7.461,12:01:32 18 Feb 2009,55763.887,44930.688,46330.383,0.043,0.027,0.001,4.607,3.908,2.440,1,5
2692,LR,+38.58589ø,-82.21055ø,448.303,14014139.628,1294507.003,557.829,7.461,12:01:33 18 Feb 2009,55780.771,44936.053,46334.309,0.043,0.027,0.001,4.607,3.908,2.440,1,5
2693,LR,+38.58590ø,-82.21049ø,448.233,14014144.497,1294524.436,557.759,7.461,12:01:34 18 Feb 2009,55797.544,44941.614,46338.252,0.055,0.053,0.001,4.606,3.326,3.187,1,6
2694,LR,+38.58591ø,-82.21043ø,448.176,14014149.210,1294541.551,557.702,7.461,12:01:35 18 Feb 2009,55814.019,44947.022,46342.077,0.053,0.075,0.002,4.605,2.668,3.754,1,7
2695,LR,+38.58593ø,-82.21037ø,448.239,14014153.845,1294558.669,557.766,7.461,12:01:36 18 Feb 2009,55830.518,44952.289,46345.917,0.072,0.069,0.002,4.604,3.324,3.186,1,6
2696,LR,+38.58594ø,-82.21031ø,448.261,14014158.758,1294576.204,557.788,7.461,12:01:37 18 Feb 2009,55847.398,44957.820,46349.952,0.072,0.069,0.002,4.604,3.324,3.186,1,6
2697,LR,+38.58596ø,-82.21024ø,448.371,14014163.670,1294594.192,557.898,7.461,12:01:38 18 Feb 2009,55864.736,44963.347,46354.046,0.053,0.051,0.002,4.604,3.323,3.186,1,6
2698,LR,+38.58597ø,-82.21018ø,448.453,14014168.546,1294612.487,557.981,7.461,12:01:39 18 Feb 2009,55882.377,44968.917,46358.099,0.052,0.050,0.002,4.603,3.323,3.185,1,6
2699,LR,+38.58598ø,-82.21012ø,448.494,14014173.787,1294631.024,558.022,7.461,12:01:40 18 Feb 2009,55900.219,44974.779,46362.413,0.051,0.049,0.002,4.602,3.322,3.185,1,6
2700,LR,+38.58600ø,-82.21005ø,448.552,14014178.998,1294649.964,558.079,7.461,12:01:41 18 Feb 2009,55918.464,44980.668,46366.718,0.049,0.047,0.002,4.602,3.322,3.185,1,6
2701,LR,+38.58601ø,-82.20998ø,448.620,14014184.328,1294669.492,558.148,7.461,12:01:42 18 Feb 2009,55937.282,44986.706,46371.128,0.048,0.046,0.002,4.601,3.321,3.184,1,6
2702,LR,+38.58603ø,-82.20991ø,448.662,14014189.788,1294689.296,558.190,7.461,12:01:43 18 Feb 2009,55956.357,44992.885,46375.628,0.050,0.048,0.001,4.600,3.321,3.184,1,6
2703,LR,+38.58605ø,-82.20984ø,448.695,14014195.149,1294708.801,558.223,7.461,12:01:44 18 Feb 2009,55975.144,44998.966,46380.040,0.032,0.046,0.002,4.600,2.600,3.794,1,5
2704,LR,+38.58606ø,-82.20978ø,448.726,14014200.329,1294727.790,558.255,7.461,12:01:45 18 Feb 2009,55993.438,45004.863,46384.305,0.031,0.045,0.001,4.599,2.600,3.793,1,5
2705,LR,+38.58608ø,-82.20971ø,448.807,14014205.410,1294746.152,558.336,7.461,12:01:46 18 Feb 2009,56011.126,45010.570,46388.517,0.036,0.053,0.001,4.598,2.600,3.793,1,5
2706,LR,+38.58609ø,-82.20965ø,448.810,14014210.273,1294764.256,558.339,7.461,12:01:47 18 Feb 2009,56028.572,45016.167,46392.507,0.035,0.051,0.001,4.598,2.600,3.792,1,5
2707,LR,+38.58610ø,-82.20959ø,448.861,14014215.206,1294781.911,558.390,7.461,12:01:48 18 Feb 2009,56045.571,45021.704,46396.577,0.036,0.052,0.001,4.597,2.599,3.792,1,5
