1Mar2010_C&O,X:\Documents\Engineering\Data\LOR\1Mar2010_C&O,
UTM,17 North,(WGS 84),GEOID03 (Conus)
coord units ft, elevation units ft, distance units ft
PointID,FeatureCode,LatitudeDecimalDeg,LongitudeDecimalDeg,EllipsoidHeight,Northing,Easting,Elevation,AntennaHeight,StartTime,covXX,covYY,covZZ,HorizontalPrecision,VerticalPrecision,RMS,MaxPDOP,MaxHDOP,MaxVDOP,NbrGPSpos,MinSatellites
230,leftRail,+38.429533795,-82.375226776,449.532,13957878.642,1246597.777,550.640,7.435,12:28:29 1 Mar 2010,0.000,0.000,0.000,0.020,0.023,0.002,,,,1,11
231,leftRail,+38.429540954,-82.375207188,449.530,13957881.165,1246603.425,550.639,7.435,12:28:29 1 Mar 2010,0.000,0.000,0.000,0.020,0.023,0.002,,,,1,11
232,leftRail,+38.429548027,-82.375187818,449.478,13957883.657,1246609.011,550.586,7.435,12:28:30 1 Mar 2010,0.000,0.000,0.000,0.026,0.031,0.002,,,,1,11
233,leftRail,+38.429554834,-82.375168776,449.459,13957886.054,1246614.501,550.567,7.435,12:28:30 1 Mar 2010,0.000,0.000,0.000,0.026,0.031,0.002,,,,1,11
234,leftRail,+38.429561587,-82.375150029,449.519,13957888.432,1246619.907,550.628,7.435,12:28:31 1 Mar 2010,0.000,0.000,0.000,0.028,0.033,0.002,,,,1,11
235,leftRail,+38.429568475,-82.375131868,449.554,13957890.862,1246625.145,550.662,7.435,12:28:31 1 Mar 2010,0.000,0.000,0.000,0.028,0.033,0.002,,,,1,11
236,leftRail,+38.429574789,-82.375113977,449.497,13957893.085,1246630.303,550.605,7.435,12:28:31 1 Mar 2010,0.000,0.000,0.000,0.028,0.033,0.002,,,,1,11
237,leftRail,+38.429581310,-82.375096594,449.539,13957895.384,1246635.316,550.648,7.435,12:28:32 1 Mar 2010,0.000,0.000,0.000,0.024,0.029,0.002,,,,1,11
238,leftRail,+38.429587501,-82.375079442,449.507,13957897.565,1246640.262,550.616,7.435,12:28:32 1 Mar 2010,0.000,0.000,0.000,0.024,0.029,0.002,,,,1,11
239,leftRail,+38.429593743,-82.375062758,449.606,13957899.766,1246645.074,550.714,7.435,12:28:33 1 Mar 2010,0.000,0.000,0.000,0.031,0.032,0.002,,,,1,10
